Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        1649747	     82385	80007f8e	9902	c.jalr	x18	 x18:0x80004dff  x1=0x80007f90
        1650307	     82413	80004dfe	1ca1	c.addi	x25,-24	 x25:0x80021de8 x25=0x80021dd0
        1650347	     82415	80004e00	96b6	c.add	x13,x13	 x13:0x00000000 x13:0x00000000 x13=0x00000000
        1650367	     82416	80004e02	0ff0000f	fence	iorw,iorw	
        1650807	     82438	80004e06	001ca223	sw	x1,4(x25)	 x25:0x80021dd0  x1:0x80007f90 PA:0x80021dd4 store:0x80007f90
        1650827	     82439	80004e0a	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1650847	     82440	80004e0c	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1650867	     82441	80004e0e	02040ab3	mul	x21,x8,x0	  x8:0xc0000000  x0:0x00000000 x21=0x00000000
        1650887	     82442	80004e12	4e9e0693	addi	x13,x28,1257	 x28:0x00000000 x13=0x000004e9
        1650907	     82443	80004e16	53fd	c.li	x7,-1	  x7=0xffffffff
        1650927	     82444	80004e18	cf1d	c.beqz	x14,80004e56	 x14:0x00012000
        1650947	     82445	80004e1a	012f1613	slli	x12,x30,0x12	 x30:0x00000008 x12=0x00200000
        1651107	     82453	80004e1e	840d0f37	lui	x30,0x840d0	 x30=0x840d0000
        1651127	     82454	80004e22	87f1	c.srai	x15,0x1c	 x15:0x80022158 x15=0xfffffff8
        1651147	     82455	80004e24	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1651207	     82458	80004e26	406a8b33	sub	x22,x21,x6	 x21:0x00000000  x6:0x0000c000 x22=0xffff4000
        1651287	     82462	80004e2a	340073f3	csrrci	x7,mscratch,0	  x7=0xffffffff
        1651407	     82468	80004e2e	4c900893	addi	x17,x0,1225	  x0:0x00000000 x17=0x000004c9
        1651827	     82489	80004e32	340c17f3	csrrw	x15,mscratch,x24	 x24:0x80025ce4 x15=0xffffffff
        1652067	     82501	80004e36	d5654313	xori	x6,x10,-682	 x10:0x0000000c  x6=0xfffffd5a
        1652087	     82502	80004e3a	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1652107	     82503	80004e3c	01ffa733	slt	x14,x31,x31	 x31:0x0d60ff72 x31:0x0d60ff72 x14=0x00000000
        1652127	     82504	80004e40	83fd	c.srli	x15,0x1f	 x15:0xffffffff x15=0x00000001
        1652247	     82510	80004e42	008967b3	or	x15,x18,x8	 x18:0x80004dff  x8:0xc0000000 x15=0xc0004dff
        1652287	     82512	80004e46	0321b933	mulhu	x18,x3,x18	  x3:0x00000000 x18:0x80004dff x18=0x00000000
        1652307	     82513	80004e4a	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1652327	     82514	80004e4c	8a85	c.andi	x13,1	 x13:0x000004e9 x13=0x00000001
        1652727	     82534	80004e4e	417bd5b3	sra	x11,x23,x23	 x23:0x00012000 x23:0x00012000 x11=0x00012000
        1652747	     82535	80004e52	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1653107	     82553	80004e54	8775	c.srai	x14,0x1d	 x14:0x00000000 x14=0x00000000
        1653127	     82554	80004e56	8c61	c.and	x8,x8	  x8:0xc0000000  x8:0xc0000000  x8=0xc0000000
        1653147	     82555	80004e58	0ff0000f	fence	iorw,iorw	
        1653167	     82556	80004e5c	1fc76f93	ori	x31,x14,508	 x14:0x00000000 x31=0x000001fc
        1653227	     82559	80004e60	01e2a333	slt	x6,x5,x30	  x5:0x00000000 x30:0x840d0000  x6=0x00000000
        1653247	     82560	80004e64	02606763	bltu	x0,x6,80004e92	  x0:0x00000000  x6:0x00000000
        1653267	     82561	80004e68	c599	c.beqz	x11,80004e76	 x11:0x00012000
        1653287	     82562	80004e6a	340a2ef3	csrrs	x29,mscratch,x20	 x20:0x00000018 x29=0x80025ce4
        1653307	     82563	80004e6e	003257b3	srl	x15,x4,x3	  x4:0x00000000  x3:0x00000000 x15=0x00000000
        1653347	     82565	80004e72	0133d713	srli	x14,x7,0x13	  x7:0xffffffff x14=0x00001fff
        1653367	     82566	80004e76	3406da73	csrrwi	x20,mscratch,13	 x20=0x80025cfc
        1653387	     82567	80004e7a	02c203b3	mul	x7,x4,x12	  x4:0x00000000 x12:0x00200000  x7=0x00000000
        1653447	     82570	80004e7e	40e3d813	srai	x16,x7,0xe	  x7:0x00000000 x16=0x00000000
        1653687	     82582	80004e82	05b7e463	bltu	x15,x27,80004eca	 x15:0x00000000 x27:0x00010000
        1654727	     82634	80004eca	00595bb3	srl	x23,x18,x5	 x18:0x00000000  x5:0x00000000 x23=0x00000000
        1654747	     82635	80004ece	c329	c.beqz	x14,80004f10	 x14:0x00001fff
        1654847	     82640	80004ed0	0ff0000f	fence	iorw,iorw	
        1655047	     82650	80004ed4	8fb9	c.xor	x15,x14	 x15:0x00000000 x14:0x00001fff x15=0x00001fff
        1655267	     82661	80004ed6	026ef0b3	remu	x1,x29,x6	 x29:0x80025ce4  x6:0x00000000  x1=0x80025ce4
        1655327	     82664	80004eda	41978633	sub	x12,x15,x25	 x15:0x00001fff x25:0x80021dd0 x12=0x7ffe022f
        1655347	     82665	80004ede	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1655367	     82666	80004ee0	0081d113	srli	x2,x3,0x8	  x3:0x00000000  x2=0x00000000
        1655387	     82667	80004ee4	8393cd93	xori	x27,x7,-1991	  x7:0x00000000 x27=0xfffff839
        1655407	     82668	80004ee8	717d	c.addi16sp	x2,-16	  x2:0x00000000  x2=0xfffffff0
        1655647	     82680	80004eea	340395f3	csrrw	x11,mscratch,x7	  x7:0x00000000 x11=0x0000000d
        1655667	     82681	80004eee	0000100f	fence.i	
        1655987	     82697	80004ef2	8f39	c.xor	x14,x14	 x14:0x00001fff x14:0x00001fff x14=0x00000000
        1656007	     82698	80004ef4	418003b3	sub	x7,x0,x24	  x0:0x00000000 x24:0x80025ce4  x7=0x7ffda31c
        1656027	     82699	80004ef8	047a	c.slli	x8,0x1e	  x8:0xc0000000  x8=0x00000000
        1656047	     82700	80004efa	01c795b3	sll	x11,x15,x28	 x15:0x00001fff x28:0x00000000 x11=0x00001fff
        1656067	     82701	80004efe	00cfdd13	srli	x26,x31,0xc	 x31:0x000001fc x26=0x00000000
        1656087	     82702	80004f02	01fa12b3	sll	x5,x20,x31	 x20:0x80025cfc x31:0x000001fc  x5=0xc0000000
        1656127	     82704	80004f06	000565b3	or	x11,x10,x0	 x10:0x0000000c  x0:0x00000000 x11=0x0000000c
        1656147	     82705	80004f0a	68c5	c.lui	x17,0x11	 x17=0x00011000
        1656447	     82720	80004f0c	00a10fb3	add	x31,x2,x10	  x2:0xfffffff0 x10:0x0000000c x31=0xfffffffc
        1656527	     82724	80004f10	40518eb3	sub	x29,x3,x5	  x3:0x00000000  x5:0xc0000000 x29=0x40000000
        1656707	     82733	80004f14	00951563	bne	x10,x9,80004f1e	 x10:0x0000000c  x9:0x00000000
        1657907	     82793	80004f1e	57f74693	xori	x13,x14,1407	 x14:0x00000000 x13=0x0000057f
        1657947	     82795	80004f22	02624733	div	x14,x4,x6	  x4:0x00000000  x6:0x00000000 x14=0xffffffff
        1657967	     82796	80004f26	8421	c.srai	x8,0x8	  x8:0x00000000  x8=0x00000000
        1657987	     82797	80004f28	84d5	c.srai	x9,0x15	  x9:0x00000000  x9=0x00000000
        1658367	     82816	80004f2a	02765863	bge	x12,x7,80004f5a	 x12:0x7ffe022f  x7:0x7ffda31c
        1659247	     82860	80004f5a	02385f33	divu	x30,x16,x3	 x16:0x00000000  x3:0x00000000 x30=0xffffffff
        1659267	     82861	80004f5e	4438a317	auipc	x6,0x4438a	  x6=0xc438ef5e
        1659307	     82863	80004f62	02c6aab3	mulhsu	x21,x13,x12	 x13:0x0000057f x12:0x7ffe022f x21=0x000002bf
        1659327	     82864	80004f66	e085	c.bnez	x9,80004f86	  x9:0x00000000
        1660067	     82901	80004f68	02b969b3	rem	x19,x18,x11	 x18:0x00000000 x11:0x0000000c x19=0x00000000
        1660107	     82903	80004f6c	0348b7b3	mulhu	x15,x17,x20	 x17:0x00011000 x20:0x80025cfc x15=0x00008802
        1660147	     82905	80004f70	021a2eb3	mulhsu	x29,x20,x1	 x20:0x80025cfc  x1:0x80025ce4 x29=0xc0000011
        1660167	     82906	80004f74	03dc6963	bltu	x24,x29,80004fa6	 x24:0x80025ce4 x29:0xc0000011
        1660447	     82920	80004fa6	717d	c.addi16sp	x2,-16	  x2:0xfffffff0  x2=0xffffffe0
        1660727	     82934	80004fa8	8491	c.srai	x9,0x4	  x9:0x00000000  x9=0x00000000
        1660747	     82935	80004faa	8dd5	c.or	x11,x13	 x11:0x0000000c x13:0x0000057f x11=0x0000057f
        1661147	     82955	80004fac	00cd0e33	add	x28,x26,x12	 x26:0x00000000 x12:0x7ffe022f x28=0x7ffe022f
        1661167	     82956	80004fb0	0170b5b3	sltu	x11,x1,x23	  x1:0x80025ce4 x23:0x00000000 x11=0x00000000
        1661187	     82957	80004fb4	987d	c.andi	x8,-1	  x8:0x00000000  x8=0x00000000
        1661227	     82959	80004fb6	026c1033	mulh	x0,x24,x6	 x24:0x80025ce4  x6:0xc438ef5e  x0=0x00000000
        1661247	     82960	80004fba	4124df13	srai	x30,x9,0x12	  x9:0x00000000 x30=0x00000000
        1661327	     82964	80004fbe	0ff0000f	fence	iorw,iorw	
        1661347	     82965	80004fc2	34006f73	csrrsi	x30,mscratch,0	 x30=0x00000000
        1661367	     82966	80004fc6	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1661387	     82967	80004fc8	8ab5	c.andi	x13,13	 x13:0x0000057f x13=0x0000000d
        1661787	     82987	80004fca	0025e833	or	x16,x11,x2	 x11:0x00000000  x2:0xffffffe0 x16=0xffffffe0
        1661807	     82988	80004fce	0bd5	c.addi	x23,21	 x23:0x00000000 x23=0x00000015
        1661967	     82996	80004fd0	0142c463	blt	x5,x20,80004fd8	  x5:0xc0000000 x20:0x80025cfc
        1662107	     83003	80004fd4	0135f3b3	and	x7,x11,x19	 x11:0x00000000 x19:0x00000000  x7=0x00000000
        1662127	     83004	80004fd8	732de637	lui	x12,0x732de	 x12=0x732de000
        1662147	     83005	80004fdc	7854f737	lui	x14,0x7854f	 x14=0x7854f000
        1662167	     83006	80004fe0	412083b3	sub	x7,x1,x18	  x1:0x80025ce4 x18:0x00000000  x7=0x80025ce4
        1662387	     83017	80004fe4	03568463	beq	x13,x21,8000500c	 x13:0x0000000d x21:0x000002bf
        1662607	     83028	80004fe8	3c73d337	lui	x6,0x3c73d	  x6=0x3c73d000
        1662927	     83044	80004fec	8439	c.srai	x8,0xe	  x8:0x00000000  x8=0x00000000
        1663027	     83049	80004fee	010ed313	srli	x6,x29,0x10	 x29:0xc0000011  x6=0x0000c000
        1663087	     83052	80004ff2	05ee1163	bne	x28,x30,80005034	 x28:0x7ffe022f x30:0x00000000
        1671707	     83483	80005034	02083a33	mulhu	x20,x16,x0	 x16:0xffffffe0  x0:0x00000000 x20=0x00000000
        1672447	     83520	80005038	0353dfb3	divu	x31,x7,x21	  x7:0x80025ce4 x21:0x000002bf x31=0x002e9d72
        1672467	     83521	8000503c	002fed63	bltu	x31,x2,80005056	 x31:0x002e9d72  x2:0xffffffe0
        1672687	     83532	80005056	01195eb3	srl	x29,x18,x17	 x18:0x00000000 x17:0x00011000 x29=0x00000000
        1672707	     83533	8000505a	8ccd	c.or	x9,x11	  x9:0x00000000 x11:0x00000000  x9=0x00000000
        1672907	     83543	8000505c	0206ea33	rem	x20,x13,x0	 x13:0x0000000d  x0:0x00000000 x20=0x0000000d
        1672927	     83544	80005060	8995	c.andi	x11,5	 x11:0x00000000 x11=0x00000000
        1672947	     83545	80005062	8df1	c.and	x11,x12	 x11:0x00000000 x12:0x732de000 x11=0x00000000
        1673047	     83550	80005064	00295d63	bge	x18,x2,8000507e	 x18:0x00000000  x2:0xffffffe0
        1674687	     83632	8000507e	03090763	beq	x18,x16,800050ac	 x18:0x00000000 x16:0xffffffe0
        1674867	     83641	80005082	00e6cb33	xor	x22,x13,x14	 x13:0x0000000d x14:0x7854f000 x22=0x7854f00d
        1675067	     83651	80005086	024fcc63	blt	x31,x4,800050be	 x31:0x002e9d72  x4:0x00000000
        1675087	     83652	8000508a	95c98313	addi	x6,x19,-1700	 x19:0x00000000  x6=0xfffff95c
        1675107	     83653	8000508e	0092ff33	and	x30,x5,x9	  x5:0xc0000000  x9:0x00000000 x30=0x00000000
        1675127	     83654	80005092	8f91	c.sub	x15,x12	 x15:0x00008802 x12:0x732de000 x15=0x8cd2a802
        1675287	     83662	80005094	020cb0b3	mulhu	x1,x25,x0	 x25:0x80021dd0  x0:0x00000000  x1=0x00000000
        1675307	     83663	80005098	717d	c.addi16sp	x2,-16	  x2:0xffffffe0  x2=0xffffffd0
        1675427	     83669	8000509a	0065e433	or	x8,x11,x6	 x11:0x00000000  x6:0xfffff95c  x8=0xfffff95c
        1675647	     83680	8000509e	340f1b73	csrrw	x22,mscratch,x30	 x30:0x00000000 x22=0x00000000
        1675667	     83681	800050a2	881d	c.andi	x8,7	  x8:0xfffff95c  x8=0x00000004
        1675687	     83682	800050a4	0374fa63	bgeu	x9,x23,800050d8	  x9:0x00000000 x23:0x00000015
        1675807	     83688	800050a8	02241bb3	mulh	x23,x8,x2	  x8:0x00000004  x2:0xffffffd0 x23=0xffffffff
        1675827	     83689	800050ac	85c9	c.srai	x11,0x12	 x11:0x00000000 x11=0x00000000
        1675847	     83690	800050ae	8c25	c.xor	x8,x9	  x8:0x00000004  x9:0x00000000  x8=0x00000004
        1675867	     83691	800050b0	1774f013	andi	x0,x9,375	  x9:0x00000000  x0=0x00000000
        1675887	     83692	800050b4	e019	c.bnez	x8,800050ba	  x8:0x00000004
        1676547	     83725	800050ba	340e5e73	csrrwi	x28,mscratch,28	 x28=0x00000000
        1676567	     83726	800050be	02180933	mul	x18,x16,x1	 x16:0xffffffe0  x1:0x00000000 x18=0x00000000
        1676987	     83747	800050c2	340c17f3	csrrw	x15,mscratch,x24	 x24:0x80025ce4 x15=0x0000001c
        1677047	     83750	800050c6	403ede33	sra	x28,x29,x3	 x29:0x00000000  x3:0x00000000 x28=0x00000000
        1677227	     83759	800050ca	340c3df3	csrrc	x27,mscratch,x24	 x24:0x80025ce4 x27=0x80025ce4
        1677627	     83779	800050ce	024ebeb3	mulhu	x29,x29,x4	 x29:0x00000000  x4:0x00000000 x29=0x00000000
        1677647	     83780	800050d2	8762	c.mv	x14,x24	  x0:0x00000000 x24:0x80025ce4 x14=0x80025ce4
        1677827	     83789	800050d4	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1677847	     83790	800050d6	81f6	c.mv	x3,x29	  x0:0x00000000 x29:0x00000000  x3=0x00000000
        1677887	     83792	800050d8	029c76b3	remu	x13,x24,x9	 x24:0x80025ce4  x9:0x00000000 x13=0x80025ce4
        1677907	     83793	800050dc	0000100f	fence.i	
        1678447	     83820	800050e0	0d94	c.addi4spn	x13,x2,720	 x13=0x000002a0
        1678467	     83821	800050e2	41e180b3	sub	x1,x3,x30	  x3:0x00000000 x30:0x00000000  x1=0x00000000
        1678487	     83822	800050e6	418588b3	sub	x17,x11,x24	 x11:0x00000000 x24:0x80025ce4 x17=0x7ffda31c
        1678507	     83823	800050ea	82f1	c.srli	x13,0x1c	 x13:0x000002a0 x13=0x00000000
        1678527	     83824	800050ec	7931bb93	sltiu	x23,x3,1939	  x3:0x00000000 x23=0x00000001
        1678727	     83834	800050f0	34002073	csrrs	x0,mscratch,x0	  x0:0x00000000  x0=0x00000000
        1679147	     83855	800050f4	0087c333	xor	x6,x15,x8	 x15:0x0000001c  x8:0x00000004  x6=0x00000018
        1679287	     83862	800050f8	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1679327	     83864	800050fa	40f3df93	srai	x31,x7,0xf	  x7:0x80025ce4 x31=0xffff0004
        1679747	     83885	800050fe	0ff0000f	fence	iorw,iorw	
        1679767	     83886	80005102	ee0d	c.bnez	x12,8000513c	 x12:0x732de000
        1680787	     83937	8000513c	0ff0000f	fence	iorw,iorw	
        1680807	     83938	80005140	93a92213	slti	x4,x18,-1734	 x18:0x00000000  x4=0x00000000
        1680967	     83946	80005144	0fb6	c.slli	x31,0xd	 x31:0xffff0004 x31=0xe0008000
        1680987	     83947	80005146	05e2e163	bltu	x5,x30,80005188	  x5:0xc0000000 x30:0x00000000
        1681007	     83948	8000514a	0115ed63	bltu	x11,x17,80005164	 x11:0x00000000 x17:0x7ffda31c
        1681487	     83972	80005164	1184	c.addi4spn	x9,x2,224	  x9=0x000000b0
        1681907	     83993	80005166	01588eb3	add	x29,x17,x21	 x17:0x7ffda31c x21:0x000002bf x29=0x7ffda5db
        1681927	     83994	8000516a	0876	c.slli	x16,0x1d	 x16:0xffffffe0 x16=0x00000000
        1682327	     84014	8000516c	036ff763	bgeu	x31,x22,8000519a	 x31:0xe0008000 x22:0x00000000
        1683167	     84056	8000519a	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1683187	     84057	8000519c	68c22f13	slti	x30,x4,1676	  x4:0x00000000 x30=0x00000001
        1683347	     84065	800051a0	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1683767	     84086	800051a2	340f99f3	csrrw	x19,mscratch,x31	 x31:0xe0008000 x19=0x00000000
        1684027	     84099	800051a6	02813d33	mulhu	x26,x2,x8	  x2:0xffffffd0  x8:0x00000004 x26=0x00000003
        1684187	     84107	800051aa	0026d193	srli	x3,x13,0x2	 x13:0x00000000  x3=0x00000000
        1684607	     84128	800051ae	001e52b3	srl	x5,x28,x1	 x28:0x00000000  x1:0x00000000  x5=0x00000000
        1684647	     84130	800051b2	02483a33	mulhu	x20,x16,x4	 x16:0x00000000  x4:0x00000000 x20=0x00000000
        1684667	     84131	800051b6	00e9d0b3	srl	x1,x19,x14	 x19:0x00000000 x14:0x80025ce4  x1=0x00000000
        1684787	     84137	800051ba	0051e633	or	x12,x3,x5	  x3:0x00000000  x5:0x00000000 x12=0x00000000
        1684807	     84138	800051be	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1684847	     84140	800051c0	0557c063	blt	x15,x21,80005200	 x15:0x0000001c x21:0x000002bf
        1686087	     84202	80005200	5a7d	c.li	x20,-1	 x20=0xffffffff
        1686107	     84203	80005202	8ebd	c.xor	x13,x15	 x13:0x00000000 x15:0x0000001c x13=0x0000001c
        1686247	     84210	80005204	8e39	c.xor	x12,x14	 x12:0x00000000 x14:0x80025ce4 x12=0x80025ce4
        1686447	     84220	80005206	34002273	csrrs	x4,mscratch,x0	  x0:0x00000000  x4=0xe0008000
        1686467	     84221	8000520a	03a36e63	bltu	x6,x26,80005246	  x6:0x00000018 x26:0x00000003
        1686487	     84222	8000520e	688fae13	slti	x28,x31,1672	 x31:0xe0008000 x28=0x00000001
        1686507	     84223	80005212	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1686907	     84243	80005214	03a0d263	bge	x1,x26,80005238	  x1:0x00000000 x26:0x00000003
        1686927	     84244	80005218	34007873	csrrci	x16,mscratch,0	 x16=0xe0008000
        1686967	     84246	8000521c	6fc423b7	lui	x7,0x6fc42	  x7=0x6fc42000
        1686987	     84247	80005220	01edd663	bge	x27,x30,8000522c	 x27:0x80025ce4 x30:0x00000001
        1687107	     84253	80005224	00e35f63	bge	x6,x14,80005242	  x6:0x00000018 x14:0x80025ce4
        1687547	     84275	80005242	340032f3	csrrc	x5,mscratch,x0	  x0:0x00000000  x5=0xe0008000
        1687567	     84276	80005246	0055dbb3	srl	x23,x11,x5	 x11:0x00000000  x5:0xe0008000 x23=0x00000000
        1687587	     84277	8000524a	019d2233	slt	x4,x26,x25	 x26:0x00000003 x25:0x80021dd0  x4=0x00000000
        1687607	     84278	8000524e	8489	c.srai	x9,0x2	  x9:0x000000b0  x9=0x0000002c
        1687627	     84279	80005250	018c19b3	sll	x19,x24,x24	 x24:0x80025ce4 x24:0x80025ce4 x19=0x0025ce40
        1687647	     84280	80005254	012f0a63	beq	x30,x18,80005268	 x30:0x00000001 x18:0x00000000
        1687667	     84281	80005258	011f6d63	bltu	x30,x17,80005272	 x30:0x00000001 x17:0x7ffda31c
        1688687	     84332	80005272	0312f1b3	remu	x3,x5,x17	  x5:0xe0008000 x17:0x7ffda31c  x3=0x6002dce4
        1688707	     84333	80005276	34003473	csrrc	x8,mscratch,x0	  x0:0x00000000  x8=0xe0008000
        1688727	     84334	8000527a	60fd	c.lui	x1,0x1f	  x1=0x0001f000
        1688747	     84335	8000527c	8ca9	c.xor	x9,x10	  x9:0x0000002c x10:0x0000000c  x9=0x00000020
        1688767	     84336	8000527e	67d9	c.lui	x15,0x16	 x15=0x00016000
        1688787	     84337	80005280	340029f3	csrrs	x19,mscratch,x0	  x0:0x00000000 x19=0xe0008000
        1688807	     84338	80005284	15fd	c.addi	x11,-1	 x11:0x00000000 x11=0xffffffff
        1688827	     84339	80005286	03365763	bge	x12,x19,800052b4	 x12:0x80025ce4 x19:0xe0008000
        1688847	     84340	8000528a	05f60063	beq	x12,x31,800052ca	 x12:0x80025ce4 x31:0xe0008000
        1688987	     84347	8000528e	05ff0463	beq	x30,x31,800052d6	 x30:0x00000001 x31:0xe0008000
        1689007	     84348	80005292	0ff0000f	fence	iorw,iorw	
        1689227	     84359	80005296	0396a2b3	mulhsu	x5,x13,x25	 x13:0x0000001c x25:0x80021dd0  x5=0x0000000e
        1689627	     84379	8000529a	013af133	and	x2,x21,x19	 x21:0x000002bf x19:0xe0008000  x2=0x00000000
        1689647	     84380	8000529e	02e67263	bgeu	x12,x14,800052c2	 x12:0x80025ce4 x14:0x80025ce4
        1690347	     84415	800052c2	011c7a33	and	x20,x24,x17	 x24:0x80025ce4 x17:0x7ffda31c x20=0x00000004
        1690367	     84416	800052c6	340dea73	csrrsi	x20,mscratch,27	 x20=0xe0008000
        1690767	     84436	800052ca	011fd433	srl	x8,x31,x17	 x31:0xe0008000 x17:0x7ffda31c  x8=0x0000000e
        1690987	     84447	800052ce	03bf8333	mul	x6,x31,x27	 x31:0xe0008000 x27:0x80025ce4  x6=0xae720000
        1691047	     84450	800052d2	01c30eb3	add	x29,x6,x28	  x6:0xae720000 x28:0x00000001 x29=0xae720001
        1691067	     84451	800052d6	1d00	c.addi4spn	x8,x2,688	  x8=0x000002b0
        1691227	     84459	800052d8	00e621b3	slt	x3,x12,x14	 x12:0x80025ce4 x14:0x80025ce4  x3=0x00000000
        1691347	     84465	800052dc	88b5	c.andi	x9,13	  x9:0x00000020  x9=0x00000000
        1691367	     84466	800052de	01c2afb3	slt	x31,x5,x28	  x5:0x0000000e x28:0x00000001 x31=0x00000000
        1691487	     84472	800052e2	00f36333	or	x6,x6,x15	  x6:0xae720000 x15:0x00016000  x6=0xae736000
        1691527	     84474	800052e6	027fb433	mulhu	x8,x31,x7	 x31:0x00000000  x7:0x6fc42000  x8=0x00000000
        1691547	     84475	800052ea	8b4a	c.mv	x22,x18	  x0:0x00000000 x18:0x00000000 x22=0x00000000
        1691567	     84476	800052ec	00d15293	srli	x5,x2,0xd	  x2:0x00000000  x5=0x00000000
        1691587	     84477	800052f0	ce8d	c.beqz	x13,8000532a	 x13:0x0000001c
        1692367	     84516	800052f2	034a4633	div	x12,x20,x20	 x20:0xe0008000 x20:0xe0008000 x12=0x00000001
        1692387	     84517	800052f6	00e0edb3	or	x27,x1,x14	  x1:0x0001f000 x14:0x80025ce4 x27=0x8003fce4
        1692407	     84518	800052fa	01df5033	srl	x0,x30,x29	 x30:0x00000001 x29:0xae720001  x0=0x00000000
        1692427	     84519	800052fe	01eb8933	add	x18,x23,x30	 x23:0x00000000 x30:0x00000001 x18=0x00000001
        1692447	     84520	80005302	6ba3eb37	lui	x22,0x6ba3e	 x22=0x6ba3e000
        1692467	     84521	80005306	9dfae313	ori	x6,x21,-1569	 x21:0x000002bf  x6=0xfffffbff
        1692487	     84522	8000530a	021b5b63	bge	x22,x1,80005340	 x22:0x6ba3e000  x1:0x0001f000
        1692687	     84532	80005340	340026f3	csrrs	x13,mscratch,x0	  x0:0x00000000 x13=0xe000801b
        1692707	     84533	80005344	894c0d13	addi	x26,x24,-1900	 x24:0x80025ce4 x26=0x80025578
        1692727	     84534	80005348	01f502b3	add	x5,x10,x31	 x10:0x0000000c x31:0x00000000  x5=0x0000000c
        1692747	     84535	8000534c	bcd8cb93	xori	x23,x17,-1075	 x17:0x7ffda31c x23=0x800258d1
        1692767	     84536	80005350	80738413	addi	x8,x7,-2041	  x7:0x6fc42000  x8=0x6fc41807
        1692787	     84537	80005354	40750933	sub	x18,x10,x7	 x10:0x0000000c  x7:0x6fc42000 x18=0x903be00c
        1693027	     84549	80005358	340696f3	csrrw	x13,mscratch,x13	 x13:0xe000801b x13=0xe000801b
        1693047	     84550	8000535c	6108d917	auipc	x18,0x6108d	 x18=0xe109235c
        1693067	     84551	80005360	09d6	c.slli	x19,0x15	 x19:0xe0008000 x19=0x00000000
        1693207	     84558	80005362	02eda233	mulhsu	x4,x27,x14	 x27:0x8003fce4 x14:0x80025ce4  x4=0xc000d009
        1693227	     84559	80005366	89a6	c.mv	x19,x9	  x0:0x00000000  x9:0x00000000 x19=0x00000000
        1693247	     84560	80005368	41a708b3	sub	x17,x14,x26	 x14:0x80025ce4 x26:0x80025578 x17=0x0000076c
        1693267	     84561	8000536c	8e15	c.sub	x12,x13	 x12:0x00000001 x13:0xe000801b x12=0x1fff7fe6
        1693307	     84563	8000536e	02f7aa33	mulhsu	x20,x15,x15	 x15:0x00016000 x15:0x00016000 x20=0x00000001
        1693327	     84564	80005372	340539f3	csrrc	x19,mscratch,x10	 x10:0x0000000c x19=0xe000801b
        1693347	     84565	80005376	6795	c.lui	x15,0x5	 x15=0x00005000
        1694307	     84613	80005378	03965233	divu	x4,x12,x25	 x12:0x1fff7fe6 x25:0x80021dd0  x4=0x00000000
        1694327	     84614	8000537c	6129	c.addi16sp	x2,192	  x2:0x00000000  x2=0x000000c0
        1694347	     84615	8000537e	00330463	beq	x6,x3,80005386	  x6:0xfffffbff  x3:0x00000000
        1694387	     84617	80005382	023bc7b3	div	x15,x23,x3	 x23:0x800258d1  x3:0x00000000 x15=0xffffffff
        1695127	     84654	80005386	03ef44b3	div	x9,x30,x30	 x30:0x00000001 x30:0x00000001  x9=0x00000001
        1695147	     84655	8000538a	bb822f13	slti	x30,x4,-1096	  x4:0x00000000 x30=0x00000000
        1695167	     84656	8000538e	942a	c.add	x8,x10	  x8:0x6fc41807 x10:0x0000000c  x8=0x6fc41813
        1695187	     84657	80005390	567d	c.li	x12,-1	 x12=0xffffffff
        1695207	     84658	80005392	01a99363	bne	x19,x26,80005398	 x19:0xe000801b x26:0x80025578
        1695247	     84660	80005398	6b35	c.lui	x22,0xd	 x22=0x0000d000
        1695267	     84661	8000539a	03048863	beq	x9,x16,800053ca	  x9:0x00000001 x16:0xe0008000
        1695287	     84662	8000539e	8f39	c.xor	x14,x14	 x14:0x80025ce4 x14:0x80025ce4 x14=0x00000000
        1695547	     84675	800053a0	01d8f263	bgeu	x17,x29,800053a4	 x17:0x0000076c x29:0xae720001
        1695567	     84676	800053a4	02ad0233	mul	x4,x26,x10	 x26:0x80025578 x10:0x0000000c  x4=0x001c01a0
        1695587	     84677	800053a8	34063473	csrrc	x8,mscratch,x12	 x12:0xffffffff  x8=0xe0008013
        1695827	     84689	800053ac	3400af73	csrrs	x30,mscratch,x1	  x1:0x0001f000 x30=0x00000000
        1696187	     84707	800053b0	020dfe33	remu	x28,x27,x0	 x27:0x8003fce4  x0:0x00000000 x28=0x8003fce4
