Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          35349	      1665	8000369a	717d	c.addi16sp	x2,-16	  x2:0x8f07fff0  x2=0x8f07ffe0
          35509	      1673	8000369c	01f7d1b3	srl	x3,x15,x31	 x15:0xf554207c x31:0xf554207c  x3=0x0000000f
          35829	      1689	800036a0	8f01	c.sub	x14,x8	 x14:0x001fffff  x8:0x0000000c x14=0x001ffff3
          36009	      1698	800036a2	002fe633	or	x12,x31,x2	 x31:0xf554207c  x2:0x8f07ffe0 x12=0xff57fffc
          36189	      1707	800036a6	0ff0000f	fence	iorw,iorw	
          36209	      1708	800036aa	717d	c.addi16sp	x2,-16	  x2:0x8f07ffe0  x2=0x8f07ffd0
          36229	      1709	800036ac	41568d33	sub	x26,x13,x21	 x13:0xfffff97d x21:0x7633b59f x26=0x89cc43de
          36249	      1710	800036b0	070e	c.slli	x14,0x3	 x14:0x001ffff3 x14=0x00ffff98
          36309	      1713	800036b2	438d7b93	andi	x23,x26,1080	 x26:0x89cc43de x23=0x00000018
          36329	      1714	800036b6	01d88433	add	x8,x17,x29	 x17:0x80021e64 x29:0xfffffe8c  x8=0x80021cf0
          36489	      1722	800036ba	0000100f	fence.i	
          36829	      1739	800036be	34002873	csrrs	x16,mscratch,x0	  x0:0x00000000 x16=0x8cb00acc
          36849	      1740	800036c2	8b36	c.mv	x22,x13	  x0:0x00000000 x13:0xfffff97d x22=0xfffff97d
          36869	      1741	800036c4	8eed	c.and	x13,x11	 x13:0xfffff97d x11:0x00000000 x13=0x00000000
          37229	      1759	800036c6	340063f3	csrrsi	x7,mscratch,0	  x7=0x8cb00acc
          37249	      1760	800036ca	29880413	addi	x8,x16,664	 x16:0x8cb00acc  x8=0x8cb00d64
          37269	      1761	800036ce	50fd	c.li	x1,-1	  x1=0xffffffff
          37429	      1769	800036d0	6c8d	c.lui	x25,0x3	 x25=0x00003000
          37469	      1771	800036d2	039a2333	mulhsu	x6,x20,x25	 x20:0x00000000 x25:0x00003000  x6=0x00000000
          37489	      1772	800036d6	004a7633	and	x12,x20,x4	 x20:0x00000000  x4:0x00000000 x12=0x00000000
          37869	      1791	800036da	03fb2fb3	mulhsu	x31,x22,x31	 x22:0xfffff97d x31:0xf554207c x31=0xfffff9c2
          37949	      1795	800036de	34006373	csrrsi	x6,mscratch,0	  x6=0x8cb00acc
          38049	      1800	800036e2	01e19e93	slli	x29,x3,0x1e	  x3:0x0000000f x29=0xc0000000
          38069	      1801	800036e6	405a8033	sub	x0,x21,x5	 x21:0x7633b59f  x5:0x004b9c80  x0=0x00000000
          38089	      1802	800036ea	0302ca63	blt	x5,x16,8000371e	  x5:0x004b9c80 x16:0x8cb00acc
          38109	      1803	800036ee	4921	c.li	x18,8	 x18=0x00000008
          38249	      1810	800036f0	be2d0c37	lui	x24,0xbe2d0	 x24=0xbe2d0000
          38269	      1811	800036f4	84ba	c.mv	x9,x14	  x0:0x00000000 x14:0x00ffff98  x9=0x00ffff98
          38289	      1812	800036f6	02578763	beq	x15,x5,80003724	 x15:0xf554207c  x5:0x004b9c80
          38309	      1813	800036fa	00b936b3	sltu	x13,x18,x11	 x18:0x00000008 x11:0x00000000 x13=0x00000000
          38329	      1814	800036fe	0103e933	or	x18,x7,x16	  x7:0x8cb00acc x16:0x8cb00acc x18=0x8cb00acc
          38409	      1818	80003702	003119b3	sll	x19,x2,x3	  x2:0x8f07ffd0  x3:0x0000000f x19=0xffe80000
          38469	      1821	80003706	e9160413	addi	x8,x12,-367	 x12:0x00000000  x8=0xfffffe91
          38669	      1831	8000370a	025b3833	mulhu	x16,x22,x5	 x22:0xfffff97d  x5:0x004b9c80 x16=0x004b9c7e
          38929	      1844	8000370e	2d010993	addi	x19,x2,720	  x2:0x8f07ffd0 x19=0x8f0802a0
          38949	      1845	80003712	0368d263	bge	x17,x22,80003736	 x17:0x80021e64 x22:0xfffff97d
          38969	      1846	80003716	018badb3	slt	x27,x23,x24	 x23:0x00000018 x24:0xbe2d0000 x27=0x00000000
          39189	      1857	8000371a	03e51cb3	mulh	x25,x10,x30	 x10:0x00000000 x30:0x80025ce4 x25=0x00000000
          39649	      1880	8000371e	01f812b3	sll	x5,x16,x31	 x16:0x004b9c7e x31:0xfffff9c2  x5=0x012e71f8
          39669	      1881	80003722	6141	c.addi16sp	x2,16	  x2:0x8f07ffd0  x2=0x8f07ffe0
          39689	      1882	80003724	ea85	c.bnez	x13,80003754	 x13:0x00000000
          39709	      1883	80003726	006b5d13	srli	x26,x22,0x6	 x22:0xfffff97d x26=0x03ffffe5
          39729	      1884	8000372a	8309	c.srli	x14,0x2	 x14:0x00ffff98 x14=0x003fffe6
          39749	      1885	8000372c	81d9	c.srli	x11,0x16	 x11:0x00000000 x11=0x00000000
          39769	      1886	8000372e	85da	c.mv	x11,x22	  x0:0x00000000 x22:0xfffff97d x11=0xfffff97d
          39889	      1892	80003730	80a2	c.mv	x1,x8	  x0:0x00000000  x8:0xfffffe91  x1=0xfffffe91
          40309	      1913	80003732	0126deb3	srl	x29,x13,x18	 x13:0x00000000 x18:0x8cb00acc x29=0x00000000
          40349	      1915	80003736	03a2a033	mulhsu	x0,x5,x26	  x5:0x012e71f8 x26:0x03ffffe5  x0=0x00000000
          40369	      1916	8000373a	8dd5	c.or	x11,x13	 x11:0xfffff97d x13:0x00000000 x11=0xfffff97d
          40389	      1917	8000373c	058c	c.addi4spn	x11,x2,704	 x11=0x8f0802a0
          40409	      1918	8000373e	567d	c.li	x12,-1	 x12=0xffffffff
          40429	      1919	80003740	8d31	c.xor	x10,x12	 x10:0x00000000 x12:0xffffffff x10=0xffffffff
          40449	      1920	80003742	01d67433	and	x8,x12,x29	 x12:0xffffffff x29:0x00000000  x8=0x00000000
          40469	      1921	80003746	50ab2a13	slti	x20,x22,1290	 x22:0xfffff97d x20=0x00000001
          40489	      1922	8000374a	9e146b93	ori	x23,x8,-1567	  x8:0x00000000 x23=0xfffff9e1
          40509	      1923	8000374e	4975	c.li	x18,29	 x18=0x0000001d
          40669	      1931	80003750	416bdd33	sra	x26,x23,x22	 x23:0xfffff9e1 x22:0xfffff97d x26=0xffffffff
          40689	      1932	80003754	01df44b3	xor	x9,x30,x29	 x30:0x80025ce4 x29:0x00000000  x9=0x80025ce4
          40709	      1933	80003758	6845	c.lui	x16,0x11	 x16=0x00011000
          41129	      1954	8000375a	02219863	bne	x3,x2,8000378a	  x3:0x0000000f  x2:0x8f07ffe0
          42709	      2033	8000378a	24ac2993	slti	x19,x24,586	 x24:0xbe2d0000 x19=0x00000001
          43449	      2070	8000378e	026f62b3	rem	x5,x30,x6	 x30:0x80025ce4  x6:0x8cb00acc  x5=0xf3525218
          43469	      2071	80003792	8eed	c.and	x13,x11	 x13:0x00000000 x11:0x8f0802a0 x13=0x00000000
          43489	      2072	80003794	419e5b33	sra	x22,x28,x25	 x28:0xf554207c x25:0x00000000 x22=0xf554207c
          43509	      2073	80003798	0102e433	or	x8,x5,x16	  x5:0xf3525218 x16:0x00011000  x8=0xf3535218
          43529	      2074	8000379c	00ac5213	srli	x4,x24,0xa	 x24:0xbe2d0000  x4=0x002f8b40
          43549	      2075	800037a0	340a3873	csrrc	x16,mscratch,x20	 x20:0x00000001 x16=0x8cb00acc
          43749	      2085	800037a4	01651b63	bne	x10,x22,800037ba	 x10:0xffffffff x22:0xf554207c
          44289	      2112	800037ba	8801	c.andi	x8,0	  x8:0xf3535218  x8=0x00000000
          44449	      2120	800037bc	003e0b63	beq	x28,x3,800037d2	 x28:0xf554207c  x3:0x0000000f
          44509	      2123	800037c0	0ff0000f	fence	iorw,iorw	
          44689	      2132	800037c4	8d5d	c.or	x10,x15	 x10:0xffffffff x15:0xf554207c x10=0xffffffff
          44709	      2133	800037c6	8b45	c.andi	x14,17	 x14:0x003fffe6 x14=0x00000000
          44729	      2134	800037c8	c8ffa493	slti	x9,x31,-881	 x31:0xfffff9c2  x9=0x00000001
          44909	      2143	800037cc	0a14	c.addi4spn	x13,x2,272	 x13=0x8f0800f0
          44929	      2144	800037ce	81fd	c.srli	x11,0x1f	 x11:0x8f0802a0 x11=0x00000001
          45329	      2164	800037d0	ed21	c.bnez	x10,80003828	 x10:0xffffffff
          46089	      2202	80003828	40520033	sub	x0,x4,x5	  x4:0x002f8b40  x5:0xf3525218  x0=0x00000000
          46109	      2203	8000382c	14160b93	addi	x23,x12,321	 x12:0xffffffff x23=0x00000140
          46129	      2204	80003830	60f1	c.lui	x1,0x1c	  x1=0x0001c000
          46929	      2244	80003832	033870b3	remu	x1,x16,x19	 x16:0x8cb00acc x19:0x00000001  x1=0x00000000
          46949	      2245	80003836	34007e73	csrrci	x28,mscratch,0	 x28=0x8cb00acc
          46969	      2246	8000383a	46b1	c.li	x13,12	 x13=0x0000000c
          46989	      2247	8000383c	8cd9	c.or	x9,x14	  x9:0x00000001 x14:0x00000000  x9=0x00000001
          47009	      2248	8000383e	1688	c.addi4spn	x10,x2,864	 x10=0x8f080340
          47029	      2249	80003840	8ce5	c.and	x9,x9	  x9:0x00000001  x9:0x00000001  x9=0x00000001
          47049	      2250	80003842	ce21	c.beqz	x12,8000389a	 x12:0xffffffff
          47069	      2251	80003844	9206	c.add	x4,x1	  x4:0x002f8b40  x1:0x00000000  x4=0x002f8b40
          47089	      2252	80003846	37162e93	slti	x29,x12,881	 x12:0xffffffff x29=0x00000001
          47129	      2254	8000384a	02663a33	mulhu	x20,x12,x6	 x12:0xffffffff  x6:0x8cb00acc x20=0x8cb00acb
          47209	      2258	8000384e	0cfe4b93	xori	x23,x28,207	 x28:0x8cb00acc x23=0x8cb00a03
          47329	      2264	80003852	00000397	auipc	x7,0x0	  x7=0x80003852
          47349	      2265	80003856	38038393	addi	x7,x7,896	  x7:0x80003852  x7=0x80003bd2
          48109	      2303	8000385a	031940b3	div	x1,x18,x17	 x18:0x0000001d x17:0x80021e64  x1=0x00000000
          48129	      2304	8000385e	01fa	c.slli	x3,0x1e	  x3:0x0000000f  x3=0xc0000000
          48149	      2305	80003860	1d138393	addi	x7,x7,465	  x7:0x80003bd2  x7=0x80003da3
          48169	      2306	80003864	4ffd	c.li	x31,31	 x31=0x0000001f
          48189	      2307	80003866	007d5db3	srl	x27,x26,x7	 x26:0xffffffff  x7:0x80003da3 x27=0x1fffffff
          48249	      2310	8000386a	0ff0000f	fence	iorw,iorw	
          48269	      2311	8000386e	ba07e113	ori	x2,x15,-1120	 x15:0xf554207c  x2=0xfffffbfc
          48289	      2312	80003872	015cf763	bgeu	x25,x21,80003880	 x25:0x00000000 x21:0x7633b59f
          48669	      2331	80003876	34006ff3	csrrsi	x31,mscratch,0	 x31=0x8cb00acc
          48689	      2332	8000387a	92f2	c.add	x5,x28	  x5:0xf3525218 x28:0x8cb00acc  x5=0x80025ce4
          48709	      2333	8000387c	a5927917	auipc	x18,0xa5927	 x18=0x2592a87c
          49109	      2353	80003880	e30380e7	jalr	x1,-464(x7)	  x7:0x80003da3  x1=0x80003884
          49629	      2379	80003bd2	008d0463	beq	x26,x8,80003bda	 x26:0xffffffff  x8:0x00000000
          49649	      2380	80003bd6	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          49689	      2382	80003bd8	577d	c.li	x14,-1	 x14=0xffffffff
          49709	      2383	80003bda	fc488893	addi	x17,x17,-60	 x17:0x80021e64 x17=0x80021e28
          50129	      2404	80003bde	fdccf437	lui	x8,0xfdccf	  x8=0xfdccf000
          50149	      2405	80003be2	9e3a	c.add	x28,x14	 x28:0x8cb00acc x14:0xffffffff x28=0x8cb00acb
          50329	      2414	80003be4	8ed9	c.or	x13,x14	 x13:0x0000000c x14:0xffffffff x13=0xffffffff
          50349	      2415	80003be6	41138fb3	sub	x31,x7,x17	  x7:0x80003da3 x17:0x80021e28 x31=0xfffe1f7b
          50409	      2418	80003bea	0018a223	sw	x1,4(x17)	 x17:0x80021e28  x1:0x80003884 PA:0x80021e2c store:0x80003884
          50449	      2420	80003bee	038eb3b3	mulhu	x7,x29,x24	 x29:0x00000001 x24:0xbe2d0000  x7=0x00000000
          50469	      2421	80003bf2	8c29	c.xor	x8,x10	  x8:0xfdccf000 x10:0x8f080340  x8=0x72c4f340
          50489	      2422	80003bf4	717d	c.addi16sp	x2,-16	  x2:0xfffffbfc  x2=0xfffffbec
          50509	      2423	80003bf6	9b7d	c.andi	x14,-1	 x14:0xffffffff x14=0xffffffff
          50689	      2432	80003bf8	340a6973	csrrsi	x18,mscratch,20	 x18=0x8cb00acc
          50789	      2437	80003bfc	e88d	c.bnez	x9,80003c2e	  x9:0x00000001
          51129	      2454	80003c2e	34041b73	csrrw	x22,mscratch,x8	  x8:0x72c4f340 x22=0x8cb00adc
          51149	      2455	80003c32	8dd1	c.or	x11,x12	 x11:0x00000001 x12:0xffffffff x11=0xffffffff
          51169	      2456	80003c34	00143e33	sltu	x28,x8,x1	  x8:0x72c4f340  x1:0x80003884 x28=0x00000001
          51229	      2459	80003c38	0000100f	fence.i	
          51549	      2475	80003c3c	01087f63	bgeu	x16,x16,80003c5a	 x16:0x8cb00acc x16:0x8cb00acc
          52429	      2519	80003c5a	002f9633	sll	x12,x31,x2	 x31:0xfffe1f7b  x2:0xfffffbec x12=0xe1f7b000
          52449	      2520	80003c5e	406f5613	srai	x12,x30,0x6	 x30:0x80025ce4 x12=0xfe000973
          52469	      2521	80003c62	340c3973	csrrc	x18,mscratch,x24	 x24:0xbe2d0000 x18=0x72c4f340
          52649	      2530	80003c66	3f11a593	slti	x11,x3,1009	  x3:0xc0000000 x11=0x00000001
          52669	      2531	80003c6a	71023417	auipc	x8,0x71023	  x8=0xf1026c6a
          52689	      2532	80003c6e	8c39	c.xor	x8,x14	  x8:0xf1026c6a x14:0xffffffff  x8=0x0efd9395
          52709	      2533	80003c70	667d	c.lui	x12,0x1f	 x12=0x0001f000
          52729	      2534	80003c72	8dc5	c.or	x11,x9	 x11:0x00000001  x9:0x00000001 x11=0x00000001
          52749	      2535	80003c74	3406a3f3	csrrs	x7,mscratch,x13	 x13:0xffffffff  x7=0x40c0f340
          52769	      2536	80003c78	15fd	c.addi	x11,-1	 x11:0x00000001 x11=0x00000000
          53189	      2557	80003c7a	01857e33	and	x28,x10,x24	 x10:0x8f080340 x24:0xbe2d0000 x28=0x8e080000
          53209	      2558	80003c7e	80a9	c.srli	x9,0xa	  x9:0x00000001  x9=0x00000000
          53589	      2577	80003c80	00675e63	bge	x14,x6,80003c9c	 x14:0xffffffff  x6:0x8cb00acc
          54029	      2599	80003c9c	02639663	bne	x7,x6,80003cc8	  x7:0x40c0f340  x6:0x8cb00acc
          54269	      2611	80003cc8	3400f0f3	csrrci	x1,mscratch,1	  x1=0xffffffff
          54529	      2624	80003ccc	ce9dad13	slti	x26,x27,-791	 x27:0x1fffffff x26=0x00000000
          54549	      2625	80003cd0	0ff0000f	fence	iorw,iorw	
          54769	      2636	80003cd4	022e29b3	mulhsu	x19,x28,x2	 x28:0x8e080000  x2:0xfffffbec x19=0x8e0801d0
          54809	      2638	80003cd8	02c5a733	mulhsu	x14,x11,x12	 x11:0x00000000 x12:0x0001f000 x14=0x00000000
          54829	      2639	80003cdc	40718733	sub	x14,x3,x7	  x3:0xc0000000  x7:0x40c0f340 x14=0x7f3f0cc0
          54849	      2640	80003ce0	8ce5	c.and	x9,x9	  x9:0x00000000  x9:0x00000000  x9=0x00000000
          54869	      2641	80003ce2	19c669b7	lui	x19,0x19c66	 x19=0x19c66000
          54989	      2647	80003ce6	ef528d17	auipc	x26,0xef528	 x26=0x6f52bce6
          55009	      2648	80003cea	00d68263	beq	x13,x13,80003cee	 x13:0xffffffff x13:0xffffffff
          55729	      2684	80003cee	0000100f	fence.i	
          56089	      2702	80003cf2	0000100f	fence.i	
          56369	      2716	80003cf6	c709	c.beqz	x14,80003d00	 x14:0x7f3f0cc0
          56669	      2731	80003cf8	4132d033	sra	x0,x5,x19	  x5:0x80025ce4 x19:0x19c66000  x0=0x00000000
          57089	      2752	80003cfc	01375e33	srl	x28,x14,x19	 x14:0x7f3f0cc0 x19:0x19c66000 x28=0x7f3f0cc0
          57109	      2753	80003d00	0908	c.addi4spn	x10,x2,144	 x10=0xfffffc7c
          57129	      2754	80003d02	340c94f3	csrrw	x9,mscratch,x25	 x25:0x00000000  x9=0xfffffffe
          57149	      2755	80003d06	0292c063	blt	x5,x9,80003d26	  x5:0x80025ce4  x9:0xfffffffe
          57409	      2768	80003d26	1dd0e593	ori	x11,x1,477	  x1:0xffffffff x11=0xffffffff
          57429	      2769	80003d2a	1347e813	ori	x16,x15,308	 x15:0xf554207c x16=0xf554217c
          57589	      2777	80003d2e	00ab9933	sll	x18,x23,x10	 x23:0x8cb00a03 x10:0xfffffc7c x18=0x30000000
          57609	      2778	80003d32	8ed5	c.or	x13,x13	 x13:0xffffffff x13:0xffffffff x13=0xffffffff
          57629	      2779	80003d34	3a174e13	xori	x28,x14,929	 x14:0x7f3f0cc0 x28=0x7f3f0f61
          57649	      2780	80003d38	007e95b3	sll	x11,x29,x7	 x29:0x00000001  x7:0x40c0f340 x11=0x00000001
          58069	      2801	80003d3c	007adb37	lui	x22,0x7ad	 x22=0x007ad000
          58809	      2838	80003d40	02ba63b3	rem	x7,x20,x11	 x20:0x8cb00acb x11:0x00000001  x7=0x00000000
          58829	      2839	80003d44	411e03b3	sub	x7,x28,x17	 x28:0x7f3f0f61 x17:0x80021e28  x7=0xff3cf139
          58849	      2840	80003d48	8559	c.srai	x10,0x16	 x10:0xfffffc7c x10=0xffffffff
          58889	      2842	80003d4a	34072cf3	csrrs	x25,mscratch,x14	 x14:0x7f3f0cc0 x25=0x00000000
          58909	      2843	80003d4e	05b99063	bne	x19,x27,80003d8e	 x19:0x19c66000 x27:0x1fffffff
          59169	      2856	80003d8e	02cb1433	mulh	x8,x22,x12	 x22:0x007ad000 x12:0x0001f000  x8=0x000000ed
          59349	      2865	80003d92	03512ab3	mulhsu	x21,x2,x21	  x2:0xfffffbec x21:0x7633b59f x21=0xfffffe1d
          59509	      2873	80003d96	07460163	beq	x12,x20,80003df8	 x12:0x0001f000 x20:0x8cb00acb
          60549	      2925	80003d9a	0275dfb3	divu	x31,x11,x7	 x11:0x00000001  x7:0xff3cf139 x31=0x00000000
          60589	      2927	80003d9e	03029a33	mulh	x20,x5,x16	  x5:0x80025ce4 x16:0xf554217c x20=0x0555d60a
          60609	      2928	80003da2	2ba33913	sltiu	x18,x6,698	  x6:0x8cb00acc x18=0x00000000
          60629	      2929	80003da6	0a3b6313	ori	x6,x22,163	 x22:0x007ad000  x6=0x007ad0a3
          60649	      2930	80003daa	3405bd73	csrrc	x26,mscratch,x11	 x11:0x00000001 x26=0x7f3f0cc0
          60669	      2931	80003dae	5efd	c.li	x29,-1	 x29=0xffffffff
          60689	      2932	80003db0	004e30b3	sltu	x1,x28,x4	 x28:0x7f3f0f61  x4:0x002f8b40  x1=0x00000000
          60709	      2933	80003db4	40745733	sra	x14,x8,x7	  x8:0x000000ed  x7:0xff3cf139 x14=0x00000000
          61129	      2954	80003db8	006b70b3	and	x1,x22,x6	 x22:0x007ad000  x6:0x007ad0a3  x1=0x007ad000
          61229	      2959	80003dbc	026cb733	mulhu	x14,x25,x6	 x25:0x00000000  x6:0x007ad0a3 x14=0x00000000
          61969	      2996	80003dc0	03c75ab3	divu	x21,x14,x28	 x14:0x00000000 x28:0x7f3f0f61 x21=0x00000000
          61989	      2997	80003dc4	01ba	c.slli	x3,0xe	  x3:0xc0000000  x3=0x00000000
          62009	      2998	80003dc6	10f000ef	jal	x1,800046d4	  x1=0x80003dca
          62149	      3005	800046d4	1410	c.addi4spn	x12,x2,544	 x12=0xfffffe0c
          62589	      3027	800046d6	01f60663	beq	x12,x31,800046e2	 x12:0xfffffe0c x31:0x00000000
          62609	      3028	800046da	39266c13	ori	x24,x12,914	 x12:0xfffffe0c x24=0xffffff9e
          62629	      3029	800046de	41e55333	sra	x6,x10,x30	 x10:0xffffffff x30:0x80025ce4  x6=0xffffffff
          62649	      3030	800046e2	18d1	c.addi	x17,-12	 x17:0x80021e28 x17=0x80021e1c
          62689	      3032	800046e4	03f07033	remu	x0,x0,x31	  x0:0x00000000 x31:0x00000000  x0=0x00000000
          62749	      3035	800046e8	0018a223	sw	x1,4(x17)	 x17:0x80021e1c  x1:0x80003dca PA:0x80021e20 store:0x80003dca
          62769	      3036	800046ec	71a4ce13	xori	x28,x9,1818	  x9:0xfffffffe x28=0xfffff8e4
          63149	      3055	800046f0	85c9	c.srai	x11,0x12	 x11:0x00000001 x11=0x00000000
          63169	      3056	800046f2	834d	c.srli	x14,0x13	 x14:0x00000000 x14=0x00000000
          63189	      3057	800046f4	b6778317	auipc	x6,0xb6778	  x6=0x3677c6f4
          63409	      3068	800046f8	0af28093	addi	x1,x5,175	  x5:0x80025ce4  x1=0x80025d93
          63429	      3069	800046fc	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          63449	      3070	800046fe	ad88c913	xori	x18,x17,-1320	 x17:0x80021e1c x18=0x7ffde4c4
          63469	      3071	80004702	8cad	c.xor	x9,x11	  x9:0xfffffffe x11:0x00000000  x9=0xfffffffe
          63529	      3074	80004704	03ea	c.slli	x7,0x1a	  x7:0xff3cf139  x7=0xe4000000
          63549	      3075	80004706	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          63569	      3076	80004708	03014263	blt	x2,x16,8000472c	  x2:0xfffffbec x16:0xf554217c
          63709	      3083	8000470c	34002173	csrrs	x2,mscratch,x0	  x0:0x00000000  x2=0x7f3f0cc0
          63729	      3084	80004710	4081df93	srai	x31,x3,0x8	  x3:0x00000000 x31=0x00000000
          63849	      3090	80004714	02538763	beq	x7,x5,80004742	  x7:0xe4000000  x5:0x80025ce4
          64009	      3098	80004718	1c80	c.addi4spn	x8,x2,624	  x8=0x7f3f0f30
          64029	      3099	8000471a	340fd5f3	csrrwi	x11,mscratch,31	 x11=0x7f3f0cc0
          64469	      3121	8000471e	02e56333	rem	x6,x10,x14	 x10:0xffffffff x14:0x00000000  x6=0xffffffff
          64489	      3122	80004722	8c19	c.sub	x8,x14	  x8:0x7f3f0f30 x14:0x00000000  x8=0x7f3f0f30
          64509	      3123	80004724	0ff0000f	fence	iorw,iorw	
          64889	      3142	80004728	0ff0000f	fence	iorw,iorw	
          65109	      3153	8000472c	0290d563	bge	x1,x9,80004756	  x1:0x80025d93  x9:0xfffffffe
          65149	      3155	80004730	021b2533	mulhsu	x10,x22,x1	 x22:0x007ad000  x1:0x80025d93 x10=0x003d6922
          65249	      3160	80004734	03ade763	bltu	x27,x26,80004762	 x27:0x1fffffff x26:0x7f3f0cc0
          65789	      3187	80004762	8561	c.srai	x10,0x18	 x10:0x003d6922 x10=0x00000000
          65829	      3189	80004764	0230e0b3	rem	x1,x1,x3	  x1:0x80025d93  x3:0x00000000  x1=0x80025d93
          65969	      3196	80004768	43630397	auipc	x7,0x43630	  x7=0xc3634768
          66049	      3200	8000476c	024d9333	mulh	x6,x27,x4	 x27:0x1fffffff  x4:0x002f8b40  x6=0x0005f167
          66169	      3206	80004770	01b0d4b3	srl	x9,x1,x27	  x1:0x80025d93 x27:0x1fffffff  x9=0x00000001
          66609	      3228	80004774	020e3b33	mulhu	x22,x28,x0	 x28:0xfffff8e4  x0:0x00000000 x22=0x00000000
          66629	      3229	80004778	340716f3	csrrw	x13,mscratch,x14	 x14:0x00000000 x13=0x0000001f
          67029	      3249	8000477c	04bf8463	beq	x31,x11,800047c4	 x31:0x00000000 x11:0x7f3f0cc0
          67049	      3250	80004780	011e6a33	or	x20,x28,x17	 x28:0xfffff8e4 x17:0x80021e1c x20=0xfffffefc
          67449	      3270	80004784	02efb233	mulhu	x4,x31,x14	 x31:0x00000000 x14:0x00000000  x4=0x00000000
          67869	      3291	80004788	038691b3	mulh	x3,x13,x24	 x13:0x0000001f x24:0xffffff9e  x3=0xffffffff
          68269	      3311	8000478c	0253fc63	bgeu	x7,x5,800047c4	  x7:0xc3634768  x5:0x80025ce4
          68369	      3316	800047c4	34006bf3	csrrsi	x23,mscratch,0	 x23=0x00000000
          68589	      3327	800047c8	8f1d	c.sub	x14,x15	 x14:0x00000000 x15:0xf554207c x14=0x0aabdf84
          69629	      3379	800047ca	02284a33	div	x20,x16,x2	 x16:0xf554217c  x2:0x7f3f0cc0 x20=0x00000000
          69649	      3380	800047ce	8e31	c.xor	x12,x12	 x12:0xfffffe0c x12:0xfffffe0c x12=0x00000000
          70389	      3417	800047d0	03d940b3	div	x1,x18,x29	 x18:0x7ffde4c4 x29:0xffffffff  x1=0x80021b3c
          70429	      3419	800047d4	03519633	mulh	x12,x3,x21	  x3:0xffffffff x21:0x00000000 x12=0x00000000
          70449	      3420	800047d8	00f5f733	and	x14,x11,x15	 x11:0x7f3f0cc0 x15:0xf554207c x14=0x75140040
          70469	      3421	800047dc	8bb2	c.mv	x23,x12	  x0:0x00000000 x12:0x00000000 x23=0x00000000
          70489	      3422	800047de	340a9373	csrrw	x6,mscratch,x21	 x21:0x00000000  x6=0x00000000
          70509	      3423	800047e2	340f1a73	csrrw	x20,mscratch,x30	 x30:0x80025ce4 x20=0x00000000
          70529	      3424	800047e6	0066b033	sltu	x0,x13,x6	 x13:0x0000001f  x6:0x00000000  x0=0x00000000
          70549	      3425	800047ea	037e	c.slli	x6,0x1f	  x6:0x00000000  x6=0x00000000
          70629	      3429	800047ec	1000	c.addi4spn	x8,x2,32	  x8=0x7f3f0ce0
          70649	      3430	800047ee	ee91	c.bnez	x13,8000480a	 x13:0x0000001f
          71569	      3476	8000480a	fd900393	addi	x7,x0,-39	  x0:0x00000000  x7=0xffffffd9
          71609	      3478	8000480e	340eb3f3	csrrc	x7,mscratch,x29	 x29:0xffffffff  x7=0x80025ce4
          71649	      3480	80004812	03b32db3	mulhsu	x27,x6,x27	  x6:0x00000000 x27:0x1fffffff x27=0x00000000
          71669	      3481	80004816	91ae	c.add	x3,x11	  x3:0xffffffff x11:0x7f3f0cc0  x3=0x7f3f0cbf
          71949	      3495	80004818	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          71969	      3496	8000481a	00dd9e93	slli	x29,x27,0xd	 x27:0x00000000 x29=0x00000000
          71989	      3497	8000481e	01fc1963	bne	x24,x31,80004830	 x24:0xffffff9e x31:0x00000000
          72209	      3508	80004830	00dedf63	bge	x29,x13,8000484e	 x29:0x00000000 x13:0x0000001f
          72449	      3520	80004834	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          72469	      3521	80004836	c99d	c.beqz	x11,8000486c	 x11:0x7f3f0cc0
          73209	      3558	80004838	029a5ab3	divu	x21,x20,x9	 x20:0x00000000  x9:0x00000001 x21=0x00000000
          73229	      3559	8000483c	03709e63	bne	x1,x23,80004878	  x1:0x80021b3c x23:0x00000000
          73309	      3563	80004878	34029373	csrrw	x6,mscratch,x5	  x5:0x80025ce4  x6=0x00000000
          73429	      3569	8000487c	035de563	bltu	x27,x21,800048a6	 x27:0x00000000 x21:0x00000000
          73569	      3576	80004880	0d0b6913	ori	x18,x22,208	 x22:0x00000000 x18=0x000000d0
          73609	      3578	80004884	0000100f	fence.i	
          73709	      3583	80004888	8dc9	c.or	x11,x10	 x11:0x7f3f0cc0 x10:0x00000000 x11=0x7f3f0cc0
          73729	      3584	8000488a	c103a517	auipc	x10,0xc103a	 x10=0x4103e88a
          74149	      3605	8000488e	00aa1493	slli	x9,x20,0xa	 x20:0x00000000  x9=0x00000000
          74309	      3613	80004892	012bb733	sltu	x14,x23,x18	 x23:0x00000000 x18:0x000000d0 x14=0x00000001
          74349	      3615	80004896	00d31813	slli	x16,x6,0xd	  x6:0x00000000 x16=0x00000000
