Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        1060891	     52942	8000a5b4	6105	c.addi16sp	x2,32	  x2:0x00000001  x2=0x00000021
        1061031	     52949	8000a5b6	01b75133	srl	x2,x14,x27	 x14:0x00000018 x27:0x800005db  x2=0x00000000
        1061051	     52950	8000a5ba	340b72f3	csrrci	x5,mscratch,22	  x5=0x0000000b
        1061091	     52952	8000a5be	02df3ab3	mulhu	x21,x30,x13	 x30:0x00000000 x13:0x000001d0 x21=0x00000000
        1061271	     52961	8000a5c2	40975493	srai	x9,x14,0x9	 x14:0x00000018  x9=0x00000000
        1061691	     52982	8000a5c6	03d1fb63	bgeu	x3,x29,8000a5fc	  x3:0x0000000b x29:0x80025ce4
        1061711	     52983	8000a5ca	00afd093	srli	x1,x31,0xa	 x31:0x0a498f40  x1=0x00029263
        1061731	     52984	8000a5ce	8c51	c.or	x8,x12	  x8:0xffffffff x12:0xfffffff4  x8=0xffffffff
        1061751	     52985	8000a5d0	83fd	c.srli	x15,0x1f	 x15:0x00000000 x15=0x00000000
        1061771	     52986	8000a5d2	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1061811	     52988	8000a5d4	34003af3	csrrc	x21,mscratch,x0	  x0:0x00000000 x21=0x00000009
        1061831	     52989	8000a5d8	0ff0000f	fence	iorw,iorw	
        1062191	     53007	8000a5dc	04369063	bne	x13,x3,8000a61c	 x13:0x000001d0  x3:0x0000000b
        1062791	     53037	8000a61c	01331993	slli	x19,x6,0x13	  x6:0x0000000c x19=0x00600000
        1063091	     53052	8000a620	717d	c.addi16sp	x2,-16	  x2:0x00000000  x2=0xfffffff0
        1063111	     53053	8000a622	8e75	c.and	x12,x13	 x12:0xfffffff4 x13:0x000001d0 x12=0x000001d0
        1063351	     53065	8000a624	0ff0000f	fence	iorw,iorw	
        1063451	     53070	8000a628	88dd	c.andi	x9,23	  x9:0x00000000  x9=0x00000000
        1063651	     53080	8000a62a	34006af3	csrrsi	x21,mscratch,0	 x21=0x00000009
        1063791	     53087	8000a62e	00d074b3	and	x9,x0,x13	  x0:0x00000000 x13:0x000001d0  x9=0x00000000
        1063811	     53088	8000a632	e409	c.bnez	x8,8000a63c	  x8:0xffffffff
        1064131	     53104	8000a63c	abccac13	slti	x24,x25,-1348	 x25:0x00010000 x24=0x00000000
        1064651	     53130	8000a640	029d05b3	mul	x11,x26,x9	 x26:0x0000000b  x9:0x00000000 x11=0x00000000
        1064671	     53131	8000a644	8f6d	c.and	x14,x11	 x14:0x00000018 x11:0x00000000 x14=0x00000000
        1065091	     53152	8000a646	015c5c33	srl	x24,x24,x21	 x24:0x00000000 x21:0x00000009 x24=0x00000000
        1065111	     53153	8000a64a	01d99c33	sll	x24,x19,x29	 x19:0x00600000 x29:0x80025ce4 x24=0x06000000
        1065271	     53161	8000a64e	6614c113	xori	x2,x9,1633	  x9:0x00000000  x2=0x00000661
        1065291	     53162	8000a652	866d	c.srai	x12,0x1b	 x12:0x000001d0 x12=0x00000000
        1065691	     53182	8000a654	8e0a	c.mv	x28,x2	  x0:0x00000000  x2:0x00000661 x28=0x00000661
        1065711	     53183	8000a656	cb752d93	slti	x27,x10,-841	 x10:0x00000001 x27=0x00000000
        1065731	     53184	8000a65a	7844a113	slti	x2,x9,1924	  x9:0x00000000  x2=0x00000001
        1065751	     53185	8000a65e	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1065771	     53186	8000a660	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1065811	     53188	8000a662	00c8c8b3	xor	x17,x17,x12	 x17:0x00000000 x12:0x00000000 x17=0x00000000
        1066091	     53202	8000a666	34006ff3	csrrsi	x31,mscratch,0	 x31=0x00000009
        1066511	     53223	8000a66a	340d57f3	csrrwi	x15,mscratch,26	 x15=0x00000009
        1066811	     53238	8000a66e	0000100f	fence.i	
        1067871	     53291	8000a672	01636563	bltu	x6,x22,8000a67c	  x6:0x0000000c x22:0x00000000
        1067891	     53292	8000a676	01715033	srl	x0,x2,x23	  x2:0x00000001 x23:0x80000000  x0=0x00000000
        1067911	     53293	8000a67a	8fcd	c.or	x15,x11	 x15:0x00000009 x11:0x00000000 x15=0x00000009
        1067971	     53296	8000a67c	774ee893	ori	x17,x29,1908	 x29:0x80025ce4 x17=0x80025ff4
        1067991	     53297	8000a680	00a788b3	add	x17,x15,x10	 x15:0x00000009 x10:0x00000001 x17=0x0000000a
        1068011	     53298	8000a684	01924133	xor	x2,x4,x25	  x4:0xffffffff x25:0x00010000  x2=0xfffeffff
        1068191	     53307	8000a688	01d67a63	bgeu	x12,x29,8000a69c	 x12:0x00000000 x29:0x80025ce4
        1068211	     53308	8000a68c	01ab32b3	sltu	x5,x22,x26	 x22:0x00000000 x26:0x0000000b  x5=0x00000001
        1068231	     53309	8000a690	002deab3	or	x21,x27,x2	 x27:0x00000000  x2:0xfffeffff x21=0xfffeffff
        1068251	     53310	8000a694	d3858993	addi	x19,x11,-712	 x11:0x00000000 x19=0xfffffd38
        1068271	     53311	8000a698	001c6b33	or	x22,x24,x1	 x24:0x06000000  x1:0x00029263 x22=0x06029263
        1068691	     53332	8000a69c	41b7df93	srai	x31,x15,0x1b	 x15:0x00000009 x31=0x00000000
        1068851	     53340	8000a6a0	6467eab7	lui	x21,0x6467e	 x21=0x6467e000
        1068871	     53341	8000a6a4	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1068891	     53342	8000a6a6	019a3233	sltu	x4,x20,x25	 x20:0x00000561 x25:0x00010000  x4=0x00000001
        1069231	     53359	8000a6aa	7b8d0313	addi	x6,x26,1976	 x26:0x0000000b  x6=0x000007c3
        1069251	     53360	8000a6ae	0000100f	fence.i	
        1069411	     53368	8000a6b2	675d	c.lui	x14,0x17	 x14=0x00017000
        1069451	     53370	8000a6b4	00c70963	beq	x14,x12,8000a6c6	 x14:0x00017000 x12:0x00000000
        1069471	     53371	8000a6b8	ad325697	auipc	x13,0xad325	 x13=0x2d32f6b8
        1069691	     53382	8000a6bc	0d66	c.slli	x26,0x19	 x26:0x0000000b x26=0x16000000
        1069831	     53389	8000a6be	01490433	add	x8,x18,x20	 x18:0x0000001f x20:0x00000561  x8=0x00000580
        1069931	     53394	8000a6c2	021892b3	mulh	x5,x17,x1	 x17:0x0000000a  x1:0x00029263  x5=0x00000000
        1070951	     53445	8000a6c6	02fcc2b3	div	x5,x25,x15	 x25:0x00010000 x15:0x00000009  x5=0x00001c71
        1070971	     53446	8000a6ca	03371963	bne	x14,x19,8000a6fc	 x14:0x00017000 x19:0xfffffd38
        1071431	     53469	8000a6fc	00429133	sll	x2,x5,x4	  x5:0x00001c71  x4:0x00000001  x2=0x000038e2
        1071451	     53470	8000a700	0000100f	fence.i	
        1071551	     53475	8000a704	8e7a	c.mv	x28,x30	  x0:0x00000000 x30:0x00000000 x28=0x00000000
        1071711	     53483	8000a706	00823f33	sltu	x30,x4,x8	  x4:0x00000001  x8:0x00000580 x30=0x00000001
        1071751	     53485	8000a70a	0344a633	mulhsu	x12,x9,x20	  x9:0x00000000 x20:0x00000561 x12=0x00000000
        1071771	     53486	8000a70e	8de1	c.and	x11,x8	 x11:0x00000000  x8:0x00000580 x11=0x00000000
        1071791	     53487	8000a710	038acb63	blt	x21,x24,8000a746	 x21:0x6467e000 x24:0x06000000
        1072631	     53529	8000a714	03177733	remu	x14,x14,x17	 x14:0x00017000 x17:0x0000000a x14=0x00000008
        1072651	     53530	8000a718	41d10f33	sub	x30,x2,x29	  x2:0x000038e2 x29:0x80025ce4 x30=0x7ffddbfe
        1073391	     53567	8000a71c	0245db33	divu	x22,x11,x4	 x11:0x00000000  x4:0x00000001 x22=0x00000000
        1073411	     53568	8000a720	40dd0c33	sub	x24,x26,x13	 x26:0x16000000 x13:0x2d32f6b8 x24=0xe8cd0948
        1073451	     53570	8000a724	03cb40b3	div	x1,x22,x28	 x22:0x00000000 x28:0x00000000  x1=0xffffffff
        1073471	     53571	8000a728	8fd9	c.or	x15,x14	 x15:0x00000009 x14:0x00000008 x15=0x00000009
        1073511	     53573	8000a72a	034fa9b3	mulhsu	x19,x31,x20	 x31:0x00000000 x20:0x00000561 x19=0x00000000
        1073531	     53574	8000a72e	03a1e663	bltu	x3,x26,8000a75a	  x3:0x0000000b x26:0x16000000
        1073711	     53583	8000a75a	5d7d	c.li	x26,-1	 x26=0xffffffff
        1073911	     53593	8000a75c	0ff0000f	fence	iorw,iorw	
        1073931	     53594	8000a760	4d81	c.li	x27,0	 x27=0x00000000
        1074351	     53615	8000a762	36cda493	slti	x9,x27,876	 x27:0x00000000  x9=0x00000001
        1074391	     53617	8000a766	030e31b3	mulhu	x3,x28,x16	 x28:0x00000000 x16:0x80021de8  x3=0x00000000
        1074411	     53618	8000a76a	b1b07d93	andi	x27,x0,-1253	  x0:0x00000000 x27=0x00000000
        1074811	     53638	8000a76e	03e50c63	beq	x10,x30,8000a7a6	 x10:0x00000001 x30:0x7ffddbfe
        1074831	     53639	8000a772	00cfa333	slt	x6,x31,x12	 x31:0x00000000 x12:0x00000000  x6=0x00000000
        1074851	     53640	8000a776	8865	c.andi	x8,25	  x8:0x00000580  x8=0x00000000
        1074871	     53641	8000a778	6e906317	auipc	x6,0x6e906	  x6=0xee910778
        1075071	     53651	8000a77c	8cf6	c.mv	x25,x29	  x0:0x00000000 x29:0x80025ce4 x25=0x80025ce4
        1076031	     53699	8000a77e	0341d6b3	divu	x13,x3,x20	  x3:0x00000000 x20:0x00000561 x13=0x00000000
        1076051	     53700	8000a782	1100	c.addi4spn	x8,x2,160	  x8=0x00003982
        1076071	     53701	8000a784	99fd	c.andi	x11,-1	 x11:0x00000000 x11=0x00000000
        1076091	     53702	8000a786	0f18	c.addi4spn	x14,x2,912	 x14=0x00003c72
        1076831	     53739	8000a788	02aec8b3	div	x17,x29,x10	 x29:0x80025ce4 x10:0x00000001 x17=0x80025ce4
        1076851	     53740	8000a78c	0061e133	or	x2,x3,x6	  x3:0x00000000  x6:0xee910778  x2=0xee910778
        1076871	     53741	8000a790	8479	c.srai	x8,0x1e	  x8:0x00003982  x8=0x00000000
        1076891	     53742	8000a792	06ea	c.slli	x13,0x1a	 x13:0x00000000 x13=0x00000000
        1076911	     53743	8000a794	717d	c.addi16sp	x2,-16	  x2:0xee910778  x2=0xee910768
        1077651	     53780	8000a796	0220eb33	rem	x22,x1,x2	  x1:0xffffffff  x2:0xee910768 x22=0xffffffff
        1077671	     53781	8000a79a	01620f33	add	x30,x4,x22	  x4:0x00000001 x22:0xffffffff x30=0x00000000
        1077691	     53782	8000a79e	8f8a	c.mv	x31,x2	  x0:0x00000000  x2:0xee910768 x31=0xee910768
        1077711	     53783	8000a7a0	8d69	c.and	x10,x10	 x10:0x00000001 x10:0x00000001 x10=0x00000001
        1077731	     53784	8000a7a2	01d600b3	add	x1,x12,x29	 x12:0x00000000 x29:0x80025ce4  x1=0x80025ce4
        1077751	     53785	8000a7a6	00d56c33	or	x24,x10,x13	 x10:0x00000001 x13:0x00000000 x24=0x00000001
        1077771	     53786	8000a7aa	0b7e	c.slli	x22,0x1f	 x22:0xffffffff x22=0x80000000
        1077791	     53787	8000a7ac	411edc93	srai	x25,x29,0x11	 x29:0x80025ce4 x25=0xffffc001
        1077831	     53789	8000a7b0	0314a2b3	mulhsu	x5,x9,x17	  x9:0x00000001 x17:0x80025ce4  x5=0x00000000
        1078031	     53799	8000a7b4	0368df63	bge	x17,x22,8000a7f2	 x17:0x80025ce4 x22:0x80000000
        1079111	     53853	8000a7f2	8ce5	c.and	x9,x9	  x9:0x00000001  x9:0x00000001  x9=0x00000001
        1079311	     53863	8000a7f4	82ce6793	ori	x15,x28,-2004	 x28:0x00000000 x15=0xfffff82c
        1079731	     53884	8000a7f8	34003773	csrrc	x14,mscratch,x0	  x0:0x00000000 x14=0x0000001a
        1079871	     53891	8000a7fc	8a49	c.andi	x12,18	 x12:0x00000000 x12=0x00000000
        1079911	     53893	8000a7fe	02e31933	mulh	x18,x6,x14	  x6:0xee910778 x14:0x0000001a x18=0xfffffffe
        1079931	     53894	8000a802	010eef33	or	x30,x29,x16	 x29:0x80025ce4 x16:0x80021de8 x30=0x80025dec
        1079951	     53895	8000a806	01439963	bne	x7,x20,8000a818	  x7:0x00000120 x20:0x00000561
        1080951	     53945	8000a818	03e9fab3	remu	x21,x19,x30	 x19:0x00000000 x30:0x80025dec x21=0x00000000
        1080971	     53946	8000a81c	98c8ea37	lui	x20,0x98c8e	 x20=0x98c8e000
        1084991	     54147	8000a820	15fd	c.addi	x11,-1	 x11:0x00000000 x11=0xffffffff
        1085011	     54148	8000a822	5afd	c.li	x21,-1	 x21=0xffffffff
        1085031	     54149	8000a824	910e4313	xori	x6,x28,-1776	 x28:0x00000000  x6=0xfffff910
        1085051	     54150	8000a828	340034f3	csrrc	x9,mscratch,x0	  x0:0x00000000  x9=0x0000001a
        1085091	     54152	8000a82c	0325b733	mulhu	x14,x11,x18	 x11:0xffffffff x18:0xfffffffe x14=0xfffffffd
        1085831	     54189	8000a830	02ade2b3	rem	x5,x27,x10	 x27:0x00000000 x10:0x00000001  x5=0x00000000
        1085851	     54190	8000a834	27d5b313	sltiu	x6,x11,637	 x11:0xffffffff  x6=0x00000000
        1085871	     54191	8000a838	01754a33	xor	x20,x10,x23	 x10:0x00000001 x23:0x80000000 x20=0x80000001
        1085891	     54192	8000a83c	02c28263	beq	x5,x12,8000a860	  x5:0x00000000 x12:0x00000000
        1086111	     54203	8000a860	00ff9d13	slli	x26,x31,0xf	 x31:0xee910768 x26=0x83b40000
        1086291	     54212	8000a864	1118	c.addi4spn	x14,x2,160	 x14=0xee910808
        1086311	     54213	8000a866	01dfca33	xor	x20,x31,x29	 x31:0xee910768 x29:0x80025ce4 x20=0x6e935b8c
        1086371	     54216	8000a86a	01829a93	slli	x21,x5,0x18	  x5:0x00000000 x21=0x00000000
        1086411	     54218	8000a86e	03b5b533	mulhu	x10,x11,x27	 x11:0xffffffff x27:0x00000000 x10=0x00000000
        1086431	     54219	8000a872	90ce	c.add	x1,x19	  x1:0x80025ce4 x19:0x00000000  x1=0x80025ce4
        1086571	     54226	8000a874	8fc9	c.or	x15,x10	 x15:0xfffff82c x10:0x00000000 x15=0xfffff82c
        1086591	     54227	8000a876	4171	c.li	x2,28	  x2=0x0000001c
        1086751	     54235	8000a878	01470fb3	add	x31,x14,x20	 x14:0xee910808 x20:0x6e935b8c x31=0x5d246394
        1086771	     54236	8000a87c	abd37a13	andi	x20,x6,-1347	  x6:0x00000000 x20=0x00000000
        1087191	     54257	8000a880	57fd	c.li	x15,-1	 x15=0xffffffff
        1087211	     54258	8000a882	00f610b3	sll	x1,x12,x15	 x12:0x00000000 x15:0xffffffff  x1=0x00000000
        1087951	     54295	8000a886	03a8fab3	remu	x21,x17,x26	 x17:0x80025ce4 x26:0x83b40000 x21=0x80025ce4
        1087991	     54297	8000a88a	02569d33	mulh	x26,x13,x5	 x13:0x00000000  x5:0x00000000 x26=0x00000000
        1088011	     54298	8000a88e	40fa5cb3	sra	x25,x20,x15	 x20:0x00000000 x15:0xffffffff x25=0x00000000
        1088751	     54335	8000a892	03faf1b3	remu	x3,x21,x31	 x21:0x80025ce4 x31:0x5d246394  x3=0x22ddf950
        1088771	     54336	8000a896	b8928f93	addi	x31,x5,-1143	  x5:0x00000000 x31=0xfffffb89
        1088791	     54337	8000a89a	6709	c.lui	x14,0x2	 x14=0x00002000
        1088811	     54338	8000a89c	00959733	sll	x14,x11,x9	 x11:0xffffffff  x9:0x0000001a x14=0xfc000000
        1088831	     54339	8000a8a0	012a5463	bge	x20,x18,8000a8a8	 x20:0x00000000 x18:0xfffffffe
        1088871	     54341	8000a8a8	03614363	blt	x2,x22,8000a8ce	  x2:0x0000001c x22:0x80000000
        1088891	     54342	8000a8ac	08d3cf93	xori	x31,x7,141	  x7:0x00000120 x31=0x000001ad
        1089271	     54361	8000a8b0	6262f093	andi	x1,x5,1574	  x5:0x00000000  x1=0x00000000
        1089291	     54362	8000a8b4	039b5263	bge	x22,x25,8000a8d8	 x22:0x80000000 x25:0x00000000
        1089311	     54363	8000a8b8	47b9	c.li	x15,14	 x15=0x0000000e
        1089331	     54364	8000a8ba	ed85	c.bnez	x11,8000a8f2	 x11:0xffffffff
        1090011	     54398	8000a8f2	02d0e933	rem	x18,x1,x13	  x1:0x00000000 x13:0x00000000 x18=0x00000000
        1090031	     54399	8000a8f6	88a5	c.andi	x9,9	  x9:0x0000001a  x9=0x00000008
        1090051	     54400	8000a8f8	03561c63	bne	x12,x21,8000a930	 x12:0x00000000 x21:0x80025ce4
        1091131	     54454	8000a930	340f3973	csrrc	x18,mscratch,x30	 x30:0x80025dec x18=0x0000001a
        1091151	     54455	8000a934	8f89	c.sub	x15,x10	 x15:0x0000000e x10:0x00000000 x15=0x0000000e
        1091311	     54463	8000a936	12062e13	slti	x28,x12,288	 x12:0x00000000 x28=0x00000001
        1091331	     54464	8000a93a	0000100f	fence.i	
        1092831	     54539	8000a93e	8f19	c.sub	x14,x14	 x14:0xfc000000 x14:0xfc000000 x14=0x00000000
        1092851	     54540	8000a940	34082a73	csrrs	x20,mscratch,x16	 x16:0x80021de8 x20=0x00000012
        1092871	     54541	8000a944	952a	c.add	x10,x10	 x10:0x00000000 x10:0x00000000 x10=0x00000000
        1093031	     54549	8000a946	34006473	csrrsi	x8,mscratch,0	  x8=0x80021dfa
        1093051	     54550	8000a94a	340078f3	csrrci	x17,mscratch,0	 x17=0x80021dfa
        1093491	     54572	8000a94e	03c09033	mulh	x0,x1,x28	  x1:0x00000000 x28:0x00000001  x0=0x00000000
        1093891	     54592	8000a952	01a65293	srli	x5,x12,0x1a	 x12:0x00000000  x5=0x00000000
        1093911	     54593	8000a956	002a1c63	bne	x20,x2,8000a96e	 x20:0x00000012  x2:0x0000001c
        1095531	     54674	8000a96e	0237d8b3	divu	x17,x15,x3	 x15:0x0000000e  x3:0x22ddf950 x17=0x00000000
        1095571	     54676	8000a972	0216a233	mulhsu	x4,x13,x1	 x13:0x00000000  x1:0x00000000  x4=0x00000000
        1095611	     54678	8000a976	011f7663	bgeu	x30,x17,8000a982	 x30:0x80025dec x17:0x00000000
        1096211	     54708	8000a982	090d	c.addi	x18,3	 x18:0x0000001a x18=0x0000001d
        1096591	     54727	8000a984	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1096611	     54728	8000a986	40a8d233	sra	x4,x17,x10	 x17:0x00000000 x10:0x00000000  x4=0x00000000
        1096631	     54729	8000a98a	03bd0133	mul	x2,x26,x27	 x26:0x00000000 x27:0x00000000  x2=0x00000000
        1096651	     54730	8000a98e	002cb6b3	sltu	x13,x25,x2	 x25:0x00000000  x2:0x00000000 x13=0x00000000
        1097071	     54751	8000a992	0000100f	fence.i	
        1097751	     54785	8000a996	340db3f3	csrrc	x7,mscratch,x27	 x27:0x00000000  x7=0x80021dfa
        1097771	     54786	8000a99a	8b59	c.andi	x14,22	 x14:0x00000000 x14=0x00000000
        1097851	     54790	8000a99c	0038f6b3	and	x13,x17,x3	 x17:0x00000000  x3:0x22ddf950 x13=0x00000000
        1097871	     54791	8000a9a0	02c6ed63	bltu	x13,x12,8000a9da	 x13:0x00000000 x12:0x00000000
        1097891	     54792	8000a9a4	1994	c.addi4spn	x13,x2,240	 x13=0x000000f0
        1098011	     54798	8000a9a6	028c2f33	mulhsu	x30,x24,x8	 x24:0x00000001  x8:0x80021dfa x30=0x00000000
        1098171	     54806	8000a9aa	022c0b63	beq	x24,x2,8000a9e0	 x24:0x00000001  x2:0x00000000
        1098291	     54812	8000a9ae	03063b33	mulhu	x22,x12,x16	 x12:0x00000000 x16:0x80021de8 x22=0x00000000
        1098691	     54832	8000a9b2	7cd7b613	sltiu	x12,x15,1997	 x15:0x0000000e x12=0x00000001
        1098711	     54833	8000a9b6	1d7d	c.addi	x26,-1	 x26:0x00000000 x26=0xffffffff
        1098731	     54834	8000a9b8	4192d113	srai	x2,x5,0x19	  x5:0x00000000  x2=0x00000000
        1098751	     54835	8000a9bc	41d5dc13	srai	x24,x11,0x1d	 x11:0xffffffff x24=0xffffffff
        1098791	     54837	8000a9c0	405a5633	sra	x12,x20,x5	 x20:0x00000012  x5:0x00000000 x12=0x00000012
        1098811	     54838	8000a9c4	001444b3	xor	x9,x8,x1	  x8:0x80021dfa  x1:0x00000000  x9=0x80021dfa
        1098991	     54847	8000a9c8	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
        1099031	     54849	8000a9ca	02e1e6b3	rem	x13,x3,x14	  x3:0x22ddf950 x14:0x00000000 x13=0x22ddf950
        1099211	     54858	8000a9ce	92a4c493	xori	x9,x9,-1750	  x9:0x80021dfa  x9=0x7ffde4d0
        1099231	     54859	8000a9d2	03fe8e63	beq	x29,x31,8000aa0e	 x29:0x80025ce4 x31:0x000001ad
        1099571	     54876	8000a9d6	002fc263	blt	x31,x2,8000a9da	 x31:0x000001ad  x2:0x00000000
        1099591	     54877	8000a9da	717d	c.addi16sp	x2,-16	  x2:0x00000000  x2=0xfffffff0
        1099931	     54894	8000a9dc	02127263	bgeu	x4,x1,8000aa00	  x4:0x00000000  x1:0x00000000
        1100291	     54912	8000aa00	830a	c.mv	x6,x2	  x0:0x00000000  x2:0xfffffff0  x6=0xfffffff0
        1100311	     54913	8000aa02	832e	c.mv	x6,x11	  x0:0x00000000 x11:0xffffffff  x6=0xffffffff
        1100371	     54916	8000aa04	14f76693	ori	x13,x14,335	 x14:0x00000000 x13=0x0000014f
        1100471	     54921	8000aa08	9316	c.add	x6,x5	  x6:0xffffffff  x5:0x00000000  x6=0xffffffff
        1100491	     54922	8000aa0a	03148c33	mul	x24,x9,x17	  x9:0x7ffde4d0 x17:0x00000000 x24=0x00000000
        1100511	     54923	8000aa0e	016192b3	sll	x5,x3,x22	  x3:0x22ddf950 x22:0x00000000  x5=0x22ddf950
        1100531	     54924	8000aa12	717d	c.addi16sp	x2,-16	  x2:0xfffffff0  x2=0xffffffe0
        1100571	     54926	8000aa14	4fcd	c.li	x31,19	 x31=0x00000013
        1100591	     54927	8000aa16	017e0ab3	add	x21,x28,x23	 x28:0x00000001 x23:0x80000000 x21=0x80000001
        1101011	     54948	8000aa1a	00e172b3	and	x5,x2,x14	  x2:0xffffffe0 x14:0x00000000  x5=0x00000000
        1101031	     54949	8000aa1e	34079e73	csrrw	x28,mscratch,x15	 x15:0x0000000e x28=0x80021dfa
        1101051	     54950	8000aa22	01a875b3	and	x11,x16,x26	 x16:0x80021de8 x26:0xffffffff x11=0x80021de8
        1101071	     54951	8000aa26	6951	c.lui	x18,0x14	 x18=0x00014000
        1101091	     54952	8000aa28	90748913	addi	x18,x9,-1785	  x9:0x7ffde4d0 x18=0x7ffdddd7
        1101271	     54961	8000aa2c	843d	c.srai	x8,0xf	  x8:0x80021dfa  x8=0xffff0004
        1101291	     54962	8000aa2e	340f1df3	csrrw	x27,mscratch,x30	 x30:0x00000000 x27=0x0000000e
        1101331	     54964	8000aa32	030b39b3	mulhu	x19,x22,x16	 x22:0x00000000 x16:0x80021de8 x19=0x00000000
        1101351	     54965	8000aa36	6155	c.addi16sp	x2,304	  x2:0xffffffe0  x2=0x00000110
        1101371	     54966	8000aa38	34003273	csrrc	x4,mscratch,x0	  x0:0x00000000  x4=0x00000000
        1101411	     54968	8000aa3c	01bd0963	beq	x26,x27,8000aa4e	 x26:0xffffffff x27:0x0000000e
        1101831	     54989	8000aa40	04565263	bge	x12,x5,8000aa84	 x12:0x00000012  x5:0x00000000
        1102591	     55027	8000aa84	40640233	sub	x4,x8,x6	  x8:0xffff0004  x6:0xffffffff  x4=0xffff0005
        1102631	     55029	8000aa88	00d6d633	srl	x12,x13,x13	 x13:0x0000014f x13:0x0000014f x12=0x00000000
        1103051	     55050	8000aa8c	00d22e33	slt	x28,x4,x13	  x4:0xffff0005 x13:0x0000014f x28=0x00000001
        1103071	     55051	8000aa90	6715	c.lui	x14,0x5	 x14=0x00005000
        1103091	     55052	8000aa92	8f24b697	auipc	x13,0x8f24b	 x13=0x0f255a92
        1103291	     55062	8000aa96	2bb43e13	sltiu	x28,x8,699	  x8:0xffff0004 x28=0x00000000
        1103311	     55063	8000aa9a	5f7d	c.li	x30,-1	 x30=0xffffffff
        1103331	     55064	8000aa9c	ce9d	c.beqz	x13,8000aada	 x13:0x0f255a92
        1103351	     55065	8000aa9e	c0973713	sltiu	x14,x14,-1015	 x14:0x00005000 x14=0x00000001
        1103391	     55067	8000aaa2	03172f33	mulhsu	x30,x14,x17	 x14:0x00000001 x17:0x00000000 x30=0x00000000
        1103811	     55088	8000aaa6	0000100f	fence.i	
        1104511	     55123	8000aaaa	81aa	c.mv	x3,x10	  x0:0x00000000 x10:0x00000000  x3=0x00000000
        1104931	     55144	8000aaac	001f1513	slli	x10,x30,0x1	 x30:0x00000000 x10=0x00000000
        1104951	     55145	8000aab0	96b2	c.add	x13,x12	 x13:0x0f255a92 x12:0x00000000 x13=0x0f255a92
        1104971	     55146	8000aab2	130c	c.addi4spn	x11,x2,416	 x11=0x000002b0
        1105211	     55158	8000aab4	01559913	slli	x18,x11,0x15	 x11:0x000002b0 x18=0x56000000
        1105631	     55179	8000aab8	9bf86413	ori	x8,x16,-1601	 x16:0x80021de8  x8=0xfffffdff
        1105831	     55189	8000aabc	8805	c.andi	x8,1	  x8:0xfffffdff  x8=0x00000001
        1105851	     55190	8000aabe	8c69	c.and	x8,x10	  x8:0x00000001 x10:0x00000000  x8=0x00000000
        1105871	     55191	8000aac0	2554a013	slti	x0,x9,597	  x9:0x7ffde4d0  x0=0x00000000
        1105971	     55196	8000aac4	00305013	srli	x0,x0,0x3	  x0:0x00000000  x0=0x00000000
        1105991	     55197	8000aac8	14c0aa13	slti	x20,x1,332	  x1:0x00000000 x20=0x00000001
        1106011	     55198	8000aacc	9f16	c.add	x30,x5	 x30:0x00000000  x5:0x00000000 x30=0x00000000
        1106031	     55199	8000aace	34002a73	csrrs	x20,mscratch,x0	  x0:0x00000000 x20=0x00000000
        1106111	     55203	8000aad2	0000100f	fence.i	
        1106611	     55228	8000aad6	340ee573	csrrsi	x10,mscratch,29	 x10=0x00000000
        1106631	     55229	8000aada	e0902713	slti	x14,x0,-503	  x0:0x00000000 x14=0x00000000
        1106771	     55236	8000aade	02a43433	mulhu	x8,x8,x10	  x8:0x00000000 x10:0x00000000  x8=0x00000000
        1106791	     55237	8000aae2	8059	c.srli	x8,0x16	  x8:0x00000000  x8=0x00000000
        1106811	     55238	8000aae4	340032f3	csrrc	x5,mscratch,x0	  x0:0x00000000  x5=0x0000001d
        1106831	     55239	8000aae8	98fd	c.andi	x9,-1	  x9:0x7ffde4d0  x9=0x7ffde4d0
        1107211	     55258	8000aaea	6be13013	sltiu	x0,x2,1726	  x2:0x00000110  x0=0x00000000
        1107631	     55279	8000aaee	34006173	csrrsi	x2,mscratch,0	  x2=0x0000001d
        1107671	     55281	8000aaf2	50c79ab7	lui	x21,0x50c79	 x21=0x50c79000
        1108411	     55318	8000aaf6	03026733	rem	x14,x4,x16	  x4:0xffff0005 x16:0x80021de8 x14=0xffff0005
        1108431	     55319	8000aafa	01ea69b3	or	x19,x20,x30	 x20:0x00000000 x30:0x00000000 x19=0x00000000
        1108451	     55320	8000aafe	897e	c.mv	x18,x31	  x0:0x00000000 x31:0x00000013 x18=0x00000013
        1108491	     55322	8000ab00	028a4633	div	x12,x20,x8	 x20:0x00000000  x8:0x00000000 x12=0xffffffff
        1108511	     55323	8000ab04	00e217b3	sll	x15,x4,x14	  x4:0xffff0005 x14:0xffff0005 x15=0xffe000a0
        1108531	     55324	8000ab08	0d7fe013	ori	x0,x31,215	 x31:0x00000013  x0=0x00000000
