Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
         210557	     10426	80007378	07ca	c.slli	x15,0x12	 x15:0x00000000 x15=0x00000000
         210577	     10427	8000737a	85897f17	auipc	x30,0x85897	 x30=0x0589e37a
         210677	     10432	8000737e	01ccb6b3	sltu	x13,x25,x28	 x25:0x00000000 x28:0xffffffff x13=0x00000001
         210697	     10433	80007382	008c95b3	sll	x11,x25,x8	 x25:0x00000000  x8:0x00000026 x11=0x00000000
         210717	     10434	80007386	05a6	c.slli	x11,0x9	 x11:0x00000000 x11=0x00000000
         210797	     10438	80007388	af1f6237	lui	x4,0xaf1f6	  x4=0xaf1f6000
         210817	     10439	8000738c	340f90f3	csrrw	x1,mscratch,x31	 x31:0x0000002c  x1=0x0000027f
         210837	     10440	80007390	e189	c.bnez	x11,80007392	 x11:0x00000000
         210857	     10441	80007392	9f81c293	xori	x5,x3,-1544	  x3:0x00000000  x5=0xfffff9f8
         210877	     10442	80007396	8109	c.srli	x10,0x2	 x10:0x00000010 x10=0x00000004
         210897	     10443	80007398	0159dc13	srli	x24,x19,0x15	 x19:0x00000000 x24=0x00000000
         210937	     10445	8000739c	340fd073	csrrwi	x0,mscratch,31	  x0=0x00000000
         211617	     10479	800073a0	00432203	lw	x4,4(x6)	  x6:0x80021e1c  x4=0x8000aada PA:0x80021e20 load:0x8000aada
         211637	     10480	800073a4	02830313	addi	x6,x6,40	  x6:0x80021e1c  x6=0x80021e44
         211677	     10482	800073a8	0000100f	fence.i	
         211897	     10493	800073ac	00120d13	addi	x26,x4,1	  x4:0x8000aada x26=0x8000aadb
         212277	     10512	800073b0	000d0d67	jalr	x26,0(x26)	 x26:0x8000aadb x26=0x800073b4
         212697	     10533	8000aada	0498	c.addi4spn	x14,x2,576	 x14=0x00000241
         212897	     10543	8000aadc	a0566113	ori	x2,x12,-1531	 x12:0x00000000  x2=0xfffffa05
         213637	     10580	8000aae0	02def133	remu	x2,x29,x13	 x29:0x00000000 x13:0x00000001  x2=0x00000000
         213657	     10581	8000aae4	007e9493	slli	x9,x29,0x7	 x29:0x00000000  x9=0x00000000
         213677	     10582	8000aae8	00272cb3	slt	x25,x14,x2	 x14:0x00000241  x2:0x00000000 x25=0x00000000
         213697	     10583	8000aaec	340bd173	csrrwi	x2,mscratch,23	  x2=0x0000001f
         213717	     10584	8000aaf0	7521cc93	xori	x25,x3,1874	  x3:0x00000000 x25=0x00000752
         213737	     10585	8000aaf4	8e85	c.sub	x13,x9	 x13:0x00000001  x9:0x00000000 x13=0x00000001
         213777	     10587	8000aaf6	002b7833	and	x16,x22,x2	 x22:0x46dca5d6  x2:0x0000001f x16=0x00000016
         213797	     10588	8000aafa	c56fc26f	jal	x4,80006f50	  x4=0x8000aafe
         214517	     10624	80006f50	28927e13	andi	x28,x4,649	  x4:0x8000aafe x28=0x00000288
         214937	     10645	80006f54	018c5563	bge	x24,x24,80006f5e	 x24:0x00000000 x24:0x00000000
         216177	     10707	80006f5e	fd830313	addi	x6,x6,-40	  x6:0x80021e44  x6=0x80021e1c
         216197	     10708	80006f62	89e5	c.andi	x11,25	 x11:0x00000000 x11=0x00000000
         216217	     10709	80006f64	0ff0000f	fence	iorw,iorw	
         216457	     10721	80006f68	00432223	sw	x4,4(x6)	  x6:0x80021e1c  x4:0x8000aafe PA:0x80021e20 store:0x8000aafe
         216497	     10723	80006f6c	025d3eb3	mulhu	x29,x26,x5	 x26:0x800073b4  x5:0xfffff9f8 x29=0x800070af
         216537	     10725	80006f70	02d914b3	mulh	x9,x18,x13	 x18:0x00000160 x13:0x00000001  x9=0x00000000
         216897	     10743	80006f74	34002173	csrrs	x2,mscratch,x0	  x0:0x00000000  x2=0x00000017
         216917	     10744	80006f78	340ef4f3	csrrci	x9,mscratch,29	  x9=0x00000017
         216937	     10745	80006f7c	00727cb3	and	x25,x4,x7	  x4:0x8000aafe  x7:0x737b9751 x25=0x00008250
         216957	     10746	80006f80	f38eb493	sltiu	x9,x29,-200	 x29:0x800070af  x9=0x00000001
         216997	     10748	80006f84	66816d13	ori	x26,x2,1640	  x2:0x00000017 x26=0x0000067f
         217017	     10749	80006f88	01cd6663	bltu	x26,x28,80006f94	 x26:0x0000067f x28:0x00000288
         217397	     10768	80006f8c	8705	c.srai	x14,0x1	 x14:0x00000241 x14=0x00000120
         217417	     10769	80006f8e	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
         217557	     10776	80006f90	340d5873	csrrwi	x16,mscratch,26	 x16=0x00000002
         217577	     10777	80006f94	27e0426f	jal	x4,8000b212	  x4=0x80006f98
         218317	     10814	8000b212	01b6c263	blt	x13,x27,8000b216	 x13:0x00000001 x27:0x00000001
         218637	     10830	8000b216	fcc30313	addi	x6,x6,-52	  x6:0x80021e1c  x6=0x80021de8
         218657	     10831	8000b21a	8ced	c.and	x9,x11	  x9:0x00000001 x11:0x00000000  x9=0x00000000
         218797	     10838	8000b21c	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
         219177	     10857	8000b21e	00432223	sw	x4,4(x6)	  x6:0x80021de8  x4:0x80006f98 PA:0x80021dec store:0x80006f98
         219197	     10858	8000b222	0172c7b3	xor	x15,x5,x23	  x5:0xfffff9f8 x23:0x00000001 x15=0xfffff9f9
         219217	     10859	8000b226	da974f13	xori	x30,x14,-599	 x14:0x00000120 x30=0xfffffc89
         219237	     10860	8000b22a	00000517	auipc	x10,0x0	 x10=0x8000b22a
         219257	     10861	8000b22e	c3650513	addi	x10,x10,-970	 x10:0x8000b22a x10=0x8000ae60
         219317	     10864	8000b232	03121833	mulh	x16,x4,x17	  x4:0x80006f98 x17:0x80025ce4 x16=0x3ffe99c3
         219337	     10865	8000b236	00a3fcb3	and	x25,x7,x10	  x7:0x737b9751 x10:0x8000ae60 x25=0x00008640
         219397	     10868	8000b23a	34006273	csrrsi	x4,mscratch,0	  x4=0x0000001a
         219417	     10869	8000b23e	416851b3	sra	x3,x16,x22	 x16:0x3ffe99c3 x22:0x46dca5d6  x3=0x000000ff
         219437	     10870	8000b242	340a6173	csrrsi	x2,mscratch,20	  x2=0x0000001a
         219457	     10871	8000b246	477d	c.li	x14,31	 x14=0x0000001f
         219477	     10872	8000b248	3e150513	addi	x10,x10,993	 x10:0x8000ae60 x10=0x8000b241
         219917	     10894	8000b24c	3403e4f3	csrrsi	x9,mscratch,7	  x9=0x0000001e
         220297	     10913	8000b250	0004d463	bge	x9,x0,8000b258	  x9:0x0000001e  x0:0x00000000
         220577	     10927	8000b258	c2050267	jalr	x4,-992(x10)	 x10:0x8000b241  x4=0x8000b25c
         244817	     12139	8000ae60	00f61a13	slli	x20,x12,0xf	 x12:0x00000000 x20=0x00000000
         244837	     12140	8000ae64	00b4d633	srl	x12,x9,x11	  x9:0x0000001e x11:0x00000000 x12=0x0000001e
         244857	     12141	8000ae68	1361	c.addi	x6,-8	  x6:0x80021de8  x6=0x80021de0
         244877	     12142	8000ae6a	41f000b3	sub	x1,x0,x31	  x0:0x00000000 x31:0x0000002c  x1=0xffffffd4
         244897	     12143	8000ae6e	00b86cb3	or	x25,x16,x11	 x16:0x3ffe99c3 x11:0x00000000 x25=0x3ffe99c3
         244917	     12144	8000ae72	3404d873	csrrwi	x16,mscratch,9	 x16=0x0000001f
         245677	     12182	8000ae76	03687b33	remu	x22,x16,x22	 x16:0x0000001f x22:0x46dca5d6 x22=0x0000001f
         245897	     12193	8000ae7a	00432223	sw	x4,4(x6)	  x6:0x80021de0  x4:0x8000b25c PA:0x80021de4 store:0x8000b25c
         245917	     12194	8000ae7e	418cd533	sra	x10,x25,x24	 x25:0x3ffe99c3 x24:0x00000000 x10=0x3ffe99c3
         245937	     12195	8000ae82	1714	c.addi4spn	x13,x2,928	 x13=0x000003ba
         245957	     12196	8000ae84	00ad5863	bge	x26,x10,8000ae94	 x26:0x0000067f x10:0x3ffe99c3
         245977	     12197	8000ae88	01f38e33	add	x28,x7,x31	  x7:0x737b9751 x31:0x0000002c x28=0x737b977d
         245997	     12198	8000ae8c	4072db33	sra	x22,x5,x7	  x5:0xfffff9f8  x7:0x737b9751 x22=0xffffffff
         246017	     12199	8000ae90	01336ab3	or	x21,x6,x19	  x6:0x80021de0 x19:0x00000000 x21=0x80021de0
         246037	     12200	8000ae94	e581	c.bnez	x11,8000ae9c	 x11:0x00000000
         246057	     12201	8000ae96	8dcd	c.or	x11,x11	 x11:0x00000000 x11:0x00000000 x11=0x00000000
         246177	     12207	8000ae98	03ad6063	bltu	x26,x26,8000aeb8	 x26:0x0000067f x26:0x0000067f
         246217	     12209	8000ae9c	03b610b3	mulh	x1,x12,x27	 x12:0x0000001e x27:0x00000001  x1=0x00000000
         246317	     12214	8000aea0	02a11cb3	mulh	x25,x2,x10	  x2:0x0000001a x10:0x3ffe99c3 x25=0x00000006
         246337	     12215	8000aea4	40935913	srai	x18,x6,0x9	  x6:0x80021de0 x18=0xffc0010e
         246717	     12234	8000aea8	717d	c.addi16sp	x2,-16	  x2:0x0000001a  x2=0x0000000a
         246737	     12235	8000aeaa	6249	c.lui	x4,0x12	  x4=0x00012000
         246757	     12236	8000aeac	07e3da97	auipc	x21,0x7e3d	 x21=0x87e47eac
         247057	     12251	8000aeb0	c819a593	slti	x11,x19,-895	 x19:0x00000000 x11=0x00000000
         247197	     12258	8000aeb4	417bd793	srai	x15,x23,0x17	 x23:0x00000001 x15=0x00000000
         247297	     12263	8000aeb8	825ff413	andi	x8,x31,-2011	 x31:0x0000002c  x8=0x00000024
         247377	     12267	8000aebc	8d39	c.xor	x10,x14	 x10:0x3ffe99c3 x14:0x0000001f x10=0x3ffe99dc
         247397	     12268	8000aebe	8e51	c.or	x12,x12	 x12:0x0000001e x12:0x0000001e x12=0x0000001e
         247497	     12273	8000aec0	02065b33	divu	x22,x12,x0	 x12:0x0000001e  x0:0x00000000 x22=0xffffffff
         247537	     12275	8000aec4	002aa2b3	slt	x5,x21,x2	 x21:0x87e47eac  x2:0x0000000a  x5=0x00000001
         247557	     12276	8000aec8	0175fc63	bgeu	x11,x23,8000aee0	 x11:0x00000000 x23:0x00000001
         247637	     12280	8000aecc	00591733	sll	x14,x18,x5	 x18:0xffc0010e  x5:0x00000001 x14=0xff80021c
         247897	     12293	8000aed0	00c38863	beq	x7,x12,8000aee0	  x7:0x737b9751 x12:0x0000001e
         247997	     12298	8000aed4	40685713	srai	x14,x16,0x6	 x16:0x0000001f x14=0x00000000
         248377	     12317	8000aed8	4dd92c13	slti	x24,x18,1245	 x18:0xffc0010e x24=0x00000001
         249237	     12360	8000aedc	0356cb33	div	x22,x13,x21	 x13:0x000003ba x21:0x87e47eac x22=0x00000000
         249257	     12361	8000aee0	6175	c.addi16sp	x2,368	  x2:0x0000000a  x2=0x0000017a
         249277	     12362	8000aee2	8091	c.srli	x9,0x4	  x9:0x0000001e  x9=0x00000001
         249297	     12363	8000aee4	869d	c.srai	x13,0x7	 x13:0x000003ba x13=0x00000007
         249317	     12364	8000aee6	016b9933	sll	x18,x23,x22	 x23:0x00000001 x22:0x00000000 x18=0x00000001
         249337	     12365	8000aeea	01ae8133	add	x2,x29,x26	 x29:0x800070af x26:0x0000067f  x2=0x8000772e
         249377	     12367	8000aeee	020fb2b3	mulhu	x5,x31,x0	 x31:0x0000002c  x0:0x00000000  x5=0x00000000
         249397	     12368	8000aef2	89e9	c.andi	x11,26	 x11:0x00000000 x11=0x00000000
         249417	     12369	8000aef4	8e05	c.sub	x12,x9	 x12:0x0000001e  x9:0x00000001 x12=0x0000001d
         249617	     12379	8000aef6	00ec9733	sll	x14,x25,x14	 x25:0x00000006 x14:0x00000000 x14=0x00000006
         249637	     12380	8000aefa	8275	c.srli	x12,0x1d	 x12:0x0000001d x12=0x00000000
         250037	     12400	8000aefc	34006af3	csrrsi	x21,mscratch,0	 x21=0x00000009
         250057	     12401	8000af00	00fadc33	srl	x24,x21,x15	 x21:0x00000009 x15:0x00000000 x24=0x00000009
         250097	     12403	8000af04	03346d33	rem	x26,x8,x19	  x8:0x00000024 x19:0x00000000 x26=0x00000024
         250277	     12412	8000af08	02bba133	mulhsu	x2,x23,x11	 x23:0x00000001 x11:0x00000000  x2=0x00000000
         250357	     12416	8000af0c	012d1913	slli	x18,x26,0x12	 x26:0x00000024 x18=0x00900000
         250377	     12417	8000af10	8039	c.srli	x8,0xe	  x8:0x00000024  x8=0x00000000
         250797	     12438	8000af12	01f85533	srl	x10,x16,x31	 x16:0x0000001f x31:0x0000002c x10=0x00000000
         250817	     12439	8000af16	8d5a	c.mv	x26,x22	  x0:0x00000000 x22:0x00000000 x26=0x00000000
         250937	     12445	8000af18	340026f3	csrrs	x13,mscratch,x0	  x0:0x00000000 x13=0x00000009
         250957	     12446	8000af1c	e309	c.bnez	x14,8000af1e	 x14:0x00000006
         251417	     12469	8000af1e	f1cde113	ori	x2,x27,-228	 x27:0x00000001  x2=0xffffff1d
         252157	     12506	8000af22	02e7f0b3	remu	x1,x15,x14	 x15:0x00000000 x14:0x00000006  x1=0x00000000
         252177	     12507	8000af26	4178d5b3	sra	x11,x17,x23	 x17:0x80025ce4 x23:0x00000001 x11=0xc0012e72
         252197	     12508	8000af2a	34065773	csrrwi	x14,mscratch,12	 x14=0x00000009
         252217	     12509	8000af2e	00f95713	srli	x14,x18,0xf	 x18:0x00900000 x14=0x00000120
         252237	     12510	8000af32	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
         252257	     12511	8000af34	82c1	c.srli	x13,0x10	 x13:0x00000009 x13=0x00000000
         252277	     12512	8000af36	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
         252297	     12513	8000af38	1c7d	c.addi	x24,-1	 x24:0x00000009 x24=0x00000008
         252317	     12514	8000af3a	61220d93	addi	x27,x4,1554	  x4:0x00012000 x27=0x00012612
         252357	     12516	8000af3e	03a61533	mulh	x10,x12,x26	 x12:0x00000000 x26:0x00000000 x10=0x00000000
         252637	     12530	8000af42	02baa033	mulhsu	x0,x21,x11	 x21:0x00000009 x11:0xc0012e72  x0=0x00000000
         253037	     12550	8000af46	8f6222b7	lui	x5,0x8f622	  x5=0x8f622000
         253077	     12552	8000af4a	035e2633	mulhsu	x12,x28,x21	 x28:0x737b977d x21:0x00000009 x12=0x00000004
         253817	     12589	8000af4e	03fe74b3	remu	x9,x28,x31	 x28:0x737b977d x31:0x0000002c  x9=0x00000005
         253837	     12590	8000af52	8ca9	c.xor	x9,x10	  x9:0x00000005 x10:0x00000000  x9=0x00000005
         253857	     12591	8000af54	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
         253877	     12592	8000af56	8ed5	c.or	x13,x13	 x13:0x00000000 x13:0x00000000 x13=0x00000000
         253897	     12593	8000af58	340fbc73	csrrc	x24,mscratch,x31	 x31:0x0000002c x24=0x0000000c
         253917	     12594	8000af5c	87fd	c.srai	x15,0x1f	 x15:0x00000000 x15=0x00000000
         254657	     12631	8000af5e	025d5db3	divu	x27,x26,x5	 x26:0x00000000  x5:0x8f622000 x27=0x00000000
         254677	     12632	8000af62	83d1	c.srli	x15,0x14	 x15:0x00000000 x15=0x00000000
         254697	     12633	8000af64	717d	c.addi16sp	x2,-16	  x2:0xffffff1d  x2=0xffffff0d
         254717	     12634	8000af66	02337e63	bgeu	x6,x3,8000afa2	  x6:0x80021de0  x3:0x000000ff
         254817	     12639	8000afa2	34003cf3	csrrc	x25,mscratch,x0	  x0:0x00000000 x25=0x00000000
         255697	     12683	8000afa6	02c66433	rem	x8,x12,x12	 x12:0x00000004 x12:0x00000004  x8=0x00000000
         255717	     12684	8000afaa	02f64763	blt	x12,x15,8000afd8	 x12:0x00000004 x15:0x00000000
         255737	     12685	8000afae	717d	c.addi16sp	x2,-16	  x2:0xffffff0d  x2=0xfffffefd
         255757	     12686	8000afb0	340119f3	csrrw	x19,mscratch,x2	  x2:0xfffffefd x19=0x00000000
         255777	     12687	8000afb4	00751e63	bne	x10,x7,8000afd0	 x10:0x00000000  x7:0x737b9751
         256217	     12709	8000afd0	034dcc33	div	x24,x27,x20	 x27:0x00000000 x20:0x00000000 x24=0xffffffff
         256357	     12716	8000afd4	4046d1b3	sra	x3,x13,x4	 x13:0x00000000  x4:0x00012000  x3=0x00000000
         256777	     12737	8000afd8	01819e63	bne	x3,x24,8000aff4	  x3:0x00000000 x24:0xffffffff
         257657	     12781	8000aff4	c71d	c.beqz	x14,8000b022	 x14:0x00000120
         258497	     12823	8000aff6	b775c593	xori	x11,x11,-1161	 x11:0xc0012e72 x11=0x3ffed505
         258517	     12824	8000affa	03a17b63	bgeu	x2,x26,8000b030	  x2:0xfffffefd x26:0x00000000
         259177	     12857	8000b030	34017973	csrrci	x18,mscratch,2	 x18=0xfffffefd
         259217	     12859	8000b034	01720e63	beq	x4,x23,8000b050	  x4:0x00012000 x23:0x00000001
         259637	     12880	8000b038	68294813	xori	x16,x18,1666	 x18:0xfffffefd x16=0xfffff87f
         259657	     12881	8000b03c	34005273	csrrwi	x4,mscratch,0	  x4=0xfffffefd
         260077	     12902	8000b040	1508	c.addi4spn	x10,x2,672	 x10=0x0000019d
         260097	     12903	8000b042	21f5cf17	auipc	x30,0x21f5c	 x30=0xa1f67042
         260117	     12904	8000b046	8c69	c.and	x8,x10	  x8:0x00000000 x10:0x0000019d  x8=0x00000000
         260137	     12905	8000b048	048c4263	blt	x24,x8,8000b08c	 x24:0xffffffff  x8:0x00000000
         261197	     12958	8000b08c	0303cfb3	div	x31,x7,x16	  x7:0x737b9751 x16:0xfffff87f x31=0xfff09c3e
         261217	     12959	8000b090	0ff0000f	fence	iorw,iorw	
         261237	     12960	8000b094	0075c9b3	xor	x19,x11,x7	 x11:0x3ffed505  x7:0x737b9751 x19=0x4c854254
         261257	     12961	8000b098	f4f60113	addi	x2,x12,-177	 x12:0x00000004  x2=0xffffff53
         261277	     12962	8000b09c	00461f63	bne	x12,x4,8000b0ba	 x12:0x00000004  x4:0xfffffefd
         261477	     12972	8000b0ba	1788	c.addi4spn	x10,x2,992	 x10=0x00000333
         261497	     12973	8000b0bc	01355b13	srli	x22,x10,0x13	 x10:0x00000333 x22=0x00000000
         261517	     12974	8000b0c0	8c41	c.or	x8,x8	  x8:0x00000000  x8:0x00000000  x8=0x00000000
         261557	     12976	8000b0c2	0336b2b3	mulhu	x5,x13,x19	 x13:0x00000000 x19:0x4c854254  x5=0x00000000
         261597	     12978	8000b0c6	02837d33	remu	x26,x6,x8	  x6:0x80021de0  x8:0x00000000 x26=0x80021de0
         261917	     12994	8000b0ca	03e58c33	mul	x24,x11,x30	 x11:0x3ffed505 x30:0xa1f67042 x24=0xd4b31b4a
         261957	     12996	8000b0ce	02c6a4b3	mulhsu	x9,x13,x12	 x13:0x00000000 x12:0x00000004  x9=0x00000000
         261977	     12997	8000b0d2	717d	c.addi16sp	x2,-16	  x2:0xffffff53  x2=0xffffff43
         261997	     12998	8000b0d4	037c1263	bne	x24,x23,8000b0f8	 x24:0xd4b31b4a x23:0x00000001
         262497	     13023	8000b0f8	34007173	csrrci	x2,mscratch,0	  x2=0x00000000
         262917	     13044	8000b0fc	c4ce4e13	xori	x28,x28,-948	 x28:0x737b977d x28=0x8c846b31
         263057	     13051	8000b100	ed11	c.bnez	x10,8000b11c	 x10:0x00000333
         264357	     13116	8000b11c	8dc5	c.or	x11,x9	 x11:0x3ffed505  x9:0x00000000 x11=0x3ffed505
         264557	     13126	8000b11e	01086733	or	x14,x16,x16	 x16:0xfffff87f x16:0xfffff87f x14=0xfffff87f
         264677	     13132	8000b122	c1cc8713	addi	x14,x25,-996	 x25:0x00000000 x14=0xfffffc1c
         264817	     13139	8000b126	ff073093	sltiu	x1,x14,-16	 x14:0xfffffc1c  x1=0x00000001
         264837	     13140	8000b12a	96de	c.add	x13,x23	 x13:0x00000000 x23:0x00000001 x13=0x00000001
         264857	     13141	8000b12c	03620f33	mul	x30,x4,x22	  x4:0xfffffefd x22:0x00000000 x30=0x00000000
         264997	     13148	8000b130	00f8ffb3	and	x31,x17,x15	 x17:0x80025ce4 x15:0x00000000 x31=0x00000000
         265397	     13168	8000b134	c748ba13	sltiu	x20,x17,-908	 x17:0x80025ce4 x20=0x00000001
         265817	     13189	8000b138	340070f3	csrrci	x1,mscratch,0	  x1=0x00000000
         265837	     13190	8000b13c	40bc81b3	sub	x3,x25,x11	 x25:0x00000000 x11:0x3ffed505  x3=0xc0012afb
         266257	     13211	8000b140	8d7d	c.and	x10,x15	 x10:0x00000333 x15:0x00000000 x10=0x00000000
         266277	     13212	8000b142	c21ff9b7	lui	x19,0xc21ff	 x19=0xc21ff000
         266297	     13213	8000b146	002e82b3	add	x5,x29,x2	 x29:0x800070af  x2:0x00000000  x5=0x800070af
         266317	     13214	8000b14a	41575513	srai	x10,x14,0x15	 x14:0xfffffc1c x10=0xffffffff
         266457	     13221	8000b14e	0052da33	srl	x20,x5,x5	  x5:0x800070af  x5:0x800070af x20=0x00010000
         266477	     13222	8000b152	01ed5713	srli	x14,x26,0x1e	 x26:0x80021de0 x14=0x00000002
         266817	     13239	8000b156	01901a33	sll	x20,x0,x25	  x0:0x00000000 x25:0x00000000 x20=0x00000000
         266937	     13245	8000b15a	00ea42b3	xor	x5,x20,x14	 x20:0x00000000 x14:0x00000002  x5=0x00000002
         266957	     13246	8000b15e	0057ceb3	xor	x29,x15,x5	 x15:0x00000000  x5:0x00000002 x29=0x00000002
         266997	     13248	8000b162	02cf1233	mulh	x4,x30,x12	 x30:0x00000000 x12:0x00000004  x4=0x00000000
         267037	     13250	8000b166	01ba92b3	sll	x5,x21,x27	 x21:0x00000009 x27:0x00000000  x5=0x00000009
         267057	     13251	8000b16a	e319	c.bnez	x14,8000b170	 x14:0x00000002
         275717	     13684	8000b170	400bdf13	srai	x30,x23,0x0	 x23:0x00000001 x30=0x00000001
         275737	     13685	8000b174	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
         275757	     13686	8000b176	81597d93	andi	x27,x18,-2027	 x18:0xfffffefd x27=0xfffff815
         275777	     13687	8000b17a	408cd293	srai	x5,x25,0x8	 x25:0x00000000  x5=0x00000000
         275837	     13690	8000b17e	03e4b133	mulhu	x2,x9,x30	  x9:0x00000000 x30:0x00000001  x2=0x00000000
         275877	     13692	8000b182	028e1433	mulh	x8,x28,x8	 x28:0x8c846b31  x8:0x00000000  x8=0x00000000
         275897	     13693	8000b186	8aed	c.andi	x13,27	 x13:0x00000001 x13=0x00000001
         275917	     13694	8000b188	065a	c.slli	x12,0x16	 x12:0x00000004 x12=0x01000000
         275957	     13696	8000b18a	02037633	remu	x12,x6,x0	  x6:0x80021de0  x0:0x00000000 x12=0x80021de0
         275977	     13697	8000b18e	21e16e93	ori	x29,x2,542	  x2:0x00000000 x29=0x0000021e
         276137	     13705	8000b192	0000100f	fence.i	
         276877	     13742	8000b196	e919	c.bnez	x10,8000b1ac	 x10:0xffffffff
         277137	     13755	8000b1ac	340f5073	csrrwi	x0,mscratch,30	  x0=0x00000000
         277157	     13756	8000b1b0	413b8033	sub	x0,x23,x19	 x23:0x00000001 x19:0xc21ff000  x0=0x00000000
         277577	     13777	8000b1b4	577d	c.li	x14,-1	 x14=0xffffffff
         277737	     13785	8000b1b6	9ce98613	addi	x12,x19,-1586	 x19:0xc21ff000 x12=0xc21fe9ce
         277757	     13786	8000b1ba	0fea	c.slli	x31,0x1a	 x31:0x00000000 x31=0x00000000
         277857	     13791	8000b1bc	340dba73	csrrc	x20,mscratch,x27	 x27:0xfffff815 x20=0x0000001e
         277877	     13792	8000b1c0	01da	c.slli	x3,0x16	  x3:0xc0012afb  x3=0xbec00000
         277897	     13793	8000b1c2	8e31	c.xor	x12,x12	 x12:0xc21fe9ce x12:0xc21fe9ce x12=0x00000000
         277917	     13794	8000b1c4	9d16	c.add	x26,x5	 x26:0x80021de0  x5:0x00000000 x26=0x80021de0
         278337	     13815	8000b1c6	02e82233	mulhsu	x4,x16,x14	 x16:0xfffff87f x14:0xffffffff  x4=0xfffff87f
         278357	     13816	8000b1ca	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
         278377	     13817	8000b1cc	0096bc33	sltu	x24,x13,x9	 x13:0x00000001  x9:0x00000000 x24=0x00000000
         278517	     13824	8000b1d0	8d35	c.xor	x10,x13	 x10:0xffffffff x13:0x00000001 x10=0xfffffffe
         278537	     13825	8000b1d2	01daa133	slt	x2,x21,x29	 x21:0x00000009 x29:0x0000021e  x2=0x00000001
         278557	     13826	8000b1d6	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
         278717	     13834	8000b1d8	004d45b3	xor	x11,x26,x4	 x26:0x80021de0  x4:0xfffff87f x11=0x7ffde59f
         279457	     13871	8000b1dc	03075f33	divu	x30,x14,x16	 x14:0xffffffff x16:0xfffff87f x30=0x00000001
         279477	     13872	8000b1e0	41a98b33	sub	x22,x19,x26	 x19:0xc21ff000 x26:0x80021de0 x22=0x421dd220
         279537	     13875	8000b1e4	00432203	lw	x4,4(x6)	  x6:0x80021de0  x4=0x8000b25c PA:0x80021de4 load:0x8000b25c
         279557	     13876	8000b1e8	00c61713	slli	x14,x12,0xc	 x12:0x00000000 x14=0x00000000
         279577	     13877	8000b1ec	0138dcb3	srl	x25,x17,x19	 x17:0x80025ce4 x19:0xc21ff000 x25=0x80025ce4
         279597	     13878	8000b1f0	0000100f	fence.i	
         279657	     13881	8000b1f4	01217433	and	x8,x2,x18	  x2:0x00000001 x18:0xfffffefd  x8=0x00000001
         279777	     13887	8000b1f8	9ec27597	auipc	x11,0x9ec27	 x11=0x1ec321f8
         279797	     13888	8000b1fc	8fd5	c.or	x15,x13	 x15:0x00000000 x13:0x00000001 x15=0x00000001
         279817	     13889	8000b1fe	0722	c.slli	x14,0x8	 x14:0x00000000 x14=0x00000000
         279837	     13890	8000b200	0321	c.addi	x6,8	  x6:0x80021de0  x6=0x80021de8
         279877	     13892	8000b202	03082eb3	mulhsu	x29,x16,x16	 x16:0xfffff87f x16:0xfffff87f x29=0xfffff87f
         279917	     13894	8000b206	0254fab3	remu	x21,x9,x5	  x9:0x00000000  x5:0x00000000 x21=0x00000000
         279937	     13895	8000b20a	8e45	c.or	x12,x9	 x12:0x00000000  x9:0x00000000 x12=0x00000000
         280277	     13912	8000b20c	00020413	addi	x8,x4,0	  x4:0x8000b25c  x8=0x8000b25c
         280297	     13913	8000b210	9402	c.jalr	x8	  x8:0x8000b25c  x1=0x8000b212
         280697	     13933	8000b25c	0a10	c.addi4spn	x12,x2,272	 x12=0x00000111
         280857	     13941	8000b25e	34007073	csrrci	x0,mscratch,0	  x0=0x00000000
         281197	     13958	8000b262	03f549b3	div	x19,x10,x31	 x10:0xfffffffe x31:0x00000000 x19=0xffffffff
         281237	     13960	8000b266	027da833	mulhsu	x16,x27,x7	 x27:0xfffff815  x7:0x737b9751 x16=0xfffffc6d
         281357	     13966	8000b26a	411f82b3	sub	x5,x31,x17	 x31:0x00000000 x17:0x80025ce4  x5=0x7ffda31c
         281377	     13967	8000b26e	8519	c.srai	x10,0x6	 x10:0xfffffffe x10=0xffffffff
         282117	     14004	8000b270	02ad5a33	divu	x20,x26,x10	 x26:0x80021de0 x10:0xffffffff x20=0x00000000
         282137	     14005	8000b274	5afd	c.li	x21,-1	 x21=0xffffffff
         282157	     14006	8000b276	9192	c.add	x3,x4	  x3:0xbec00000  x4:0x8000b25c  x3=0x3ec0b25c
         282177	     14007	8000b278	34006e73	csrrsi	x28,mscratch,0	 x28=0x0000000a
         282197	     14008	8000b27c	03c59f63	bne	x11,x28,8000b2ba	 x11:0x1ec321f8 x28:0x0000000a
         282397	     14018	8000b2ba	89d58a93	addi	x21,x11,-1891	 x11:0x1ec321f8 x21=0x1ec31a95
